台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率,date,hall_name,machine_name
1016,"3,673","-1,218",8,12.0,1/183.7,1/459.1,1/306.1,2024-09-11,EXA_FIRST,マイジャグラーV
1017,"8,456",+844,33,30.0,1/134.2,1/256.2,1/281.9,2024-09-11,EXA_FIRST,マイジャグラーV
1018,"2,860",-126,11,7.0,1/158.9,1/260.0,1/408.6,2024-09-11,EXA_FIRST,マイジャグラーV
1019,"7,824","+1,771",37,25.0,1/126.2,1/211.5,1/313.0,2024-09-11,EXA_FIRST,マイジャグラーV
1020,"4,107",-532,14,7.0,1/195.6,1/293.4,1/586.7,2024-09-11,EXA_FIRST,マイジャグラーV
1021,"5,341","-1,229",16,16.0,1/166.9,1/333.8,1/333.8,2024-09-11,EXA_FIRST,マイジャグラーV
1022,"4,808","-1,182",15,11.0,1/184.9,1/320.5,1/437.1,2024-09-11,EXA_FIRST,マイジャグラーV
1023,"8,205",+679,31,27.0,1/141.5,1/264.7,1/303.9,2024-09-11,EXA_FIRST,マイジャグラーV
1024,"4,889",-597,16,14.0,1/163.0,1/305.6,1/349.2,2024-09-11,EXA_FIRST,マイジャグラーV
1025,"3,942","-1,606",9,12.0,1/187.7,1/438.0,1/328.5,2024-09-11,EXA_FIRST,マイジャグラーV
1026,"8,441","+3,926",48,24.0,1/117.2,1/175.9,1/351.7,2024-09-11,EXA_FIRST,マイジャグラーV
1027,"4,131",+512,20,5.0,1/165.2,1/206.6,1/826.2,2024-09-11,EXA_FIRST,マイジャグラーV
1028,"7,282",+418,26,28.0,1/134.9,1/280.1,1/260.1,2024-09-11,EXA_FIRST,マイジャグラーV
1029,"8,403","+3,541",38,41.0,1/106.4,1/221.1,1/205.0,2024-09-11,EXA_FIRST,マイジャグラーV
1030,"5,494","-1,029",14,21.0,1/157.0,1/392.4,1/261.6,2024-09-11,EXA_FIRST,マイジャグラーV
1031,"5,535",+374,22,16.0,1/145.7,1/251.6,1/345.9,2024-09-11,EXA_FIRST,マイジャグラーV
1032,"6,470","-1,582",19,15.0,1/190.3,1/340.5,1/431.3,2024-09-11,EXA_FIRST,マイジャグラーV
1033,"9,471","+3,894",46,36.0,1/115.5,1/205.9,1/263.1,2024-09-11,EXA_FIRST,マイジャグラーV
1034,"6,696",+444,28,16.0,1/152.2,1/239.1,1/418.5,2024-09-11,EXA_FIRST,マイジャグラーV
1035,"7,352","+3,809",37,35.0,1/102.1,1/198.7,1/210.1,2024-09-11,EXA_FIRST,マイジャグラーV
1036,"7,743","+1,209",32,26.0,1/133.5,1/242.0,1/297.8,2024-09-11,EXA_FIRST,マイジャグラーV
1037,"8,559","+3,259",34,43.0,1/111.2,1/251.7,1/199.0,2024-09-11,EXA_FIRST,マイジャグラーV
1038,"5,684","-1,324",15,17.0,1/177.6,1/378.9,1/334.4,2024-09-11,EXA_FIRST,マイジャグラーV
1039,"7,005","+1,629",33,15.0,1/145.9,1/212.3,1/467.0,2024-09-11,EXA_FIRST,マイジャグラーV
1040,"3,746",-68,14,7.0,1/178.4,1/267.6,1/535.1,2024-09-11,EXA_FIRST,マイジャグラーV
1041,"6,239","+1,041",30,15.0,1/138.6,1/208.0,1/415.9,2024-09-11,EXA_FIRST,マイジャグラーV
1042,"5,220",+450,25,8.0,1/158.2,1/208.8,1/652.5,2024-09-11,EXA_FIRST,マイジャグラーV
1043,"3,452",-503,14,3.0,1/203.1,1/246.6,1/1150.7,2024-09-11,EXA_FIRST,マイジャグラーV
1044,"6,795",-218,25,17.0,1/161.8,1/271.8,1/399.7,2024-09-11,EXA_FIRST,マイジャグラーV
1045,"8,457","+4,044",46,29.0,1/112.8,1/183.8,1/291.6,2024-09-11,EXA_FIRST,マイジャグラーV
1046,"5,439",+429,24,9.0,1/164.8,1/226.6,1/604.3,2024-09-11,EXA_FIRST,マイジャグラーV
1047,"4,529",-591,15,12.0,1/167.7,1/301.9,1/377.4,2024-09-11,EXA_FIRST,マイジャグラーV
1048,"4,010","-2,179",8,7.0,1/267.3,1/501.2,1/572.9,2024-09-11,EXA_FIRST,マイジャグラーV
1049,"4,241",-879,15,7.0,1/192.8,1/282.7,1/605.9,2024-09-11,EXA_FIRST,マイジャグラーV
1050,"6,697","+2,479",34,18.0,1/128.8,1/197.0,1/372.1,2024-09-11,EXA_FIRST,マイジャグラーV
1069,"8,833",+724,35,26.0,1/144.8,1/252.4,1/339.7,2024-09-11,EXA_FIRST,マイジャグラーV
1070,"2,743",-688,9,3.0,1/228.6,1/304.8,1/914.3,2024-09-11,EXA_FIRST,マイジャグラーV
1071,"8,578","+1,653",36,33.0,1/124.3,1/238.3,1/259.9,2024-09-11,EXA_FIRST,マイジャグラーV
1072,"6,585",-947,22,19.0,1/160.6,1/299.3,1/346.6,2024-09-11,EXA_FIRST,マイジャグラーV
1073,"7,211",-268,25,25.0,1/144.2,1/288.4,1/288.4,2024-09-11,EXA_FIRST,マイジャグラーV
1074,"5,676",-747,19,16.0,1/162.2,1/298.7,1/354.8,2024-09-11,EXA_FIRST,マイジャグラーV
1075,"7,058",+618,31,13.0,1/160.4,1/227.7,1/542.9,2024-09-11,EXA_FIRST,マイジャグラーV
1076,"3,276","-1,053",10,3.0,1/252.0,1/327.6,1/1092.0,2024-09-11,EXA_FIRST,マイジャグラーV
1077,"8,114","+1,712",32,36.0,1/119.3,1/253.6,1/225.4,2024-09-11,EXA_FIRST,マイジャグラーV
1078,"4,704",+982,22,12.0,1/138.4,1/213.8,1/392.0,2024-09-11,EXA_FIRST,マイジャグラーV
1079,"8,095","+3,376",43,24.0,1/120.8,1/188.3,1/337.3,2024-09-11,EXA_FIRST,マイジャグラーV
1080,"7,589",+950,27,33.0,1/126.5,1/281.1,1/230.0,2024-09-11,EXA_FIRST,マイジャグラーV
1081,"7,595","+3,024",38,27.0,1/116.8,1/199.9,1/281.3,2024-09-11,EXA_FIRST,マイジャグラーV
1082,"3,341",-809,11,6.0,1/196.5,1/303.7,1/556.8,2024-09-11,EXA_FIRST,マイジャグラーV
1083,"6,029","-1,041",20,14.0,1/177.3,1/301.4,1/430.6,2024-09-11,EXA_FIRST,マイジャグラーV
1084,"5,494",-429,19,16.0,1/157.0,1/289.2,1/343.4,2024-09-11,EXA_FIRST,マイジャグラーV
1085,"7,132",+638,29,23.0,1/137.2,1/245.9,1/310.1,2024-09-11,EXA_FIRST,マイジャグラーV
1086,"1,809",-932,5,1.0,1/301.5,1/361.8,1/1809.0,2024-09-11,EXA_FIRST,マイジャグラーV
1087,"7,468",+288,28,27.0,1/135.8,1/266.7,1/276.6,2024-09-11,EXA_FIRST,マイジャグラーV
1088,"4,667","-1,276",13,11.0,1/194.5,1/359.0,1/424.3,2024-09-11,EXA_FIRST,マイジャグラーV
1089,"9,094","+4,132",41,42.0,1/109.6,1/221.8,1/216.5,2024-09-11,EXA_FIRST,マイジャグラーV
1090,"3,055",-838,10,3.0,1/235.0,1/305.5,1/1018.3,2024-09-11,EXA_FIRST,マイジャグラーV
1091,"8,976","+5,876",51,39.0,1/99.7,1/176.0,1/230.2,2024-09-11,EXA_FIRST,マイジャグラーV
1092,"4,186",-994,11,10.0,1/199.3,1/380.5,1/418.6,2024-09-11,EXA_FIRST,マイジャグラーV
1093,"4,973",-547,21,7.0,1/177.6,1/236.8,1/710.4,2024-09-11,EXA_FIRST,マイジャグラーV
1094,"8,702","+2,215",39,35.0,1/117.6,1/223.1,1/248.6,2024-09-11,EXA_FIRST,マイジャグラーV
1095,"2,182","-1,547",3,2.0,1/436.4,1/727.3,1/1091.0,2024-09-11,EXA_FIRST,マイジャグラーV
1096,"7,470","+2,603",35,27.0,1/120.5,1/213.4,1/276.7,2024-09-11,EXA_FIRST,マイジャグラーV
1097,"8,108",-312,25,34.0,1/137.4,1/324.3,1/238.5,2024-09-11,EXA_FIRST,マイジャグラーV
1098,"6,552",-185,21,22.0,1/152.4,1/312.0,1/297.8,2024-09-11,EXA_FIRST,マイジャグラーV
1099,"3,137","-1,512",7,5.0,1/261.4,1/448.1,1/627.4,2024-09-11,EXA_FIRST,マイジャグラーV
1001,"6,660","+1,015",30,17.0,1/141.7,1/222.0,1/391.8,2024-09-12,EXA_FIRST,マイジャグラーV
1002,"1,394",-244,4,3.0,1/199.1,1/348.5,1/464.7,2024-09-12,EXA_FIRST,マイジャグラーV
1003,"2,933",-144,11,8.0,1/154.4,1/266.6,1/366.6,2024-09-12,EXA_FIRST,マイジャグラーV
1004,"2,489",-815,7,4.0,1/226.3,1/355.6,1/622.2,2024-09-12,EXA_FIRST,マイジャグラーV
1005,"6,682","+1,297",28,22.0,1/133.6,1/238.6,1/303.7,2024-09-12,EXA_FIRST,マイジャグラーV
1006,"5,811","+2,056",29,18.0,1/123.6,1/200.4,1/322.8,2024-09-12,EXA_FIRST,マイジャグラーV
1007,"2,303",-262,8,6.0,1/164.5,1/287.9,1/383.8,2024-09-12,EXA_FIRST,マイジャグラーV
1008,"5,081","-1,182",15,14.0,1/175.2,1/338.7,1/362.9,2024-09-12,EXA_FIRST,マイジャグラーV
1009,"5,941",-715,19,18.0,1/160.6,1/312.7,1/330.1,2024-09-12,EXA_FIRST,マイジャグラーV
1010,"1,271",-450,3,3.0,1/211.8,1/423.7,1/423.7,2024-09-12,EXA_FIRST,マイジャグラーV
1011,"6,610",+488,26,20.0,1/143.7,1/254.2,1/330.5,2024-09-12,EXA_FIRST,マイジャグラーV
1012,866,+85,4,1.0,1/173.2,1/216.5,1/866.0,2024-09-12,EXA_FIRST,マイジャグラーV
1013,"5,885",+418,25,14.0,1/150.9,1/235.4,1/420.4,2024-09-12,EXA_FIRST,マイジャグラーV
1014,"7,938","+1,738",35,29.0,1/124.0,1/226.8,1/273.7,2024-09-12,EXA_FIRST,マイジャグラーV
1015,"7,646",+182,25,28.0,1/144.3,1/305.8,1/273.1,2024-09-12,EXA_FIRST,マイジャグラーV
1016,"6,159",+759,29,14.0,1/143.2,1/212.4,1/439.9,2024-09-12,EXA_FIRST,マイジャグラーV
1017,848,-174,3,1.0,1/212.0,1/282.7,1/848.0,2024-09-12,EXA_FIRST,マイジャグラーV
1018,"6,081","+1,441",31,13.0,1/138.2,1/196.2,1/467.8,2024-09-12,EXA_FIRST,マイジャグラーV
1019,"3,341",+829,17,9.0,1/128.5,1/196.5,1/371.2,2024-09-12,EXA_FIRST,マイジャグラーV
1020,"5,913",-479,22,12.0,1/173.9,1/268.8,1/492.8,2024-09-12,EXA_FIRST,マイジャグラーV
1021,"4,713","-1,724",10,14.0,1/196.4,1/471.3,1/336.6,2024-09-12,EXA_FIRST,マイジャグラーV
1022,"4,234",+124,17,6.0,1/184.1,1/249.1,1/705.7,2024-09-12,EXA_FIRST,マイジャグラーV
1023,"4,377",+26,17,10.0,1/162.1,1/257.5,1/437.7,2024-09-12,EXA_FIRST,マイジャグラーV
1024,"1,525",-632,4,1.0,1/305.0,1/381.2,1/1525.0,2024-09-12,EXA_FIRST,マイジャグラーV
1025,"4,660","-1,206",12,13.0,1/186.4,1/388.3,1/358.5,2024-09-12,EXA_FIRST,マイジャグラーV
1026,"3,884",+503,16,14.0,1/129.5,1/242.8,1/277.4,2024-09-12,EXA_FIRST,マイジャグラーV
1027,"3,801",-321,12,12.0,1/158.4,1/316.8,1/316.8,2024-09-12,EXA_FIRST,マイジャグラーV
1028,"2,963","-1,006",7,9.0,1/185.2,1/423.3,1/329.2,2024-09-12,EXA_FIRST,マイジャグラーV
1029,"2,641",+3,8,10.0,1/146.7,1/330.1,1/264.1,2024-09-12,EXA_FIRST,マイジャグラーV
1030,"7,417","+2,129",36,19.0,1/134.9,1/206.0,1/390.4,2024-09-12,EXA_FIRST,マイジャグラーV
1031,"1,171",+15,4,2.0,1/195.2,1/292.8,1/585.5,2024-09-12,EXA_FIRST,マイジャグラーV
1032,"6,412","+1,006",27,22.0,1/130.9,1/237.5,1/291.5,2024-09-12,EXA_FIRST,マイジャグラーV
1033,"1,481",-497,5,3.0,1/185.1,1/296.2,1/493.7,2024-09-12,EXA_FIRST,マイジャグラーV
1034,"2,492",-791,7,5.0,1/207.7,1/356.0,1/498.4,2024-09-12,EXA_FIRST,マイジャグラーV
1035,"5,019",-803,13,20.0,1/152.1,1/386.1,1/250.9,2024-09-12,EXA_FIRST,マイジャグラーV
1036,"3,208",-838,9,7.0,1/200.5,1/356.4,1/458.3,2024-09-12,EXA_FIRST,マイジャグラーV
1037,"8,133",+971,31,30.0,1/133.3,1/262.4,1/271.1,2024-09-12,EXA_FIRST,マイジャグラーV
1038,"9,024","+1,876",38,30.0,1/132.7,1/237.5,1/300.8,2024-09-12,EXA_FIRST,マイジャグラーV
1039,767,-409,2,1.0,1/255.7,1/383.5,1/767.0,2024-09-12,EXA_FIRST,マイジャグラーV
1040,"6,710",-194,20,31.0,1/131.6,1/335.5,1/216.5,2024-09-12,EXA_FIRST,マイジャグラーV
1041,"6,221","+1,065",30,13.0,1/144.7,1/207.4,1/478.5,2024-09-12,EXA_FIRST,マイジャグラーV
1042,"1,719",-721,5,1.0,1/286.5,1/343.8,1/1719.0,2024-09-12,EXA_FIRST,マイジャグラーV
1043,"2,124",-426,7,2.0,1/236.0,1/303.4,1/1062.0,2024-09-12,EXA_FIRST,マイジャグラーV
1044,"2,348",-829,5,7.0,1/195.7,1/469.6,1/335.4,2024-09-12,EXA_FIRST,マイジャグラーV
1045,"1,652",-891,4,3.0,1/236.0,1/413.0,1/550.7,2024-09-12,EXA_FIRST,マイジャグラーV
1046,"2,144",-421,8,3.0,1/194.9,1/268.0,1/714.7,2024-09-12,EXA_FIRST,マイジャグラーV
1047,"4,582",-779,16,10.0,1/176.2,1/286.4,1/458.2,2024-09-12,EXA_FIRST,マイジャグラーV
1048,"9,041","+2,788",43,28.0,1/127.3,1/210.3,1/322.9,2024-09-12,EXA_FIRST,マイジャグラーV
1049,"2,390","+1,429",15,7.0,1/108.6,1/159.3,1/341.4,2024-09-12,EXA_FIRST,マイジャグラーV
1050,"3,981","-1,288",10,15.0,1/159.2,1/398.1,1/265.4,2024-09-12,EXA_FIRST,マイジャグラーV
1069,"2,882",+215,13,7.0,1/144.1,1/221.7,1/411.7,2024-09-12,EXA_FIRST,マイジャグラーV
1070,"1,764",-938,4,2.0,1/294.0,1/441.0,1/882.0,2024-09-12,EXA_FIRST,マイジャグラーV
1071,"1,134",-462,2,3.0,1/226.8,1/567.0,1/378.0,2024-09-12,EXA_FIRST,マイジャグラーV
1072,"6,919","+1,562",30,25.0,1/125.8,1/230.6,1/276.8,2024-09-12,EXA_FIRST,マイジャグラーV
1073,"5,092","+1,006",23,16.0,1/130.6,1/221.4,1/318.2,2024-09-12,EXA_FIRST,マイジャグラーV
1074,"5,122",+371,23,11.0,1/150.6,1/222.7,1/465.6,2024-09-12,EXA_FIRST,マイジャグラーV
1075,512,-374,1,0.0,1/512.0,1/512.0,1/0.0,2024-09-12,EXA_FIRST,マイジャグラーV
1076,"7,988",+418,29,27.0,1/142.6,1/275.4,1/295.9,2024-09-12,EXA_FIRST,マイジャグラーV
1077,"2,324","-1,641",3,3.0,1/387.3,1/774.7,1/774.7,2024-09-12,EXA_FIRST,マイジャグラーV
1078,"4,186",-556,15,13.0,1/149.5,1/279.1,1/322.0,2024-09-12,EXA_FIRST,マイジャグラーV
1079,"1,071",-209,3,1.0,1/267.8,1/357.0,1/1071.0,2024-09-12,EXA_FIRST,マイジャグラーV
1080,"6,746",-162,26,19.0,1/149.9,1/259.5,1/355.1,2024-09-12,EXA_FIRST,マイジャグラーV
1081,"2,790",-29,10,9.0,1/146.8,1/279.0,1/310.0,2024-09-12,EXA_FIRST,マイジャグラーV
1082,"1,220",-879,2,0.0,1/610.0,1/610.0,1/0.0,2024-09-12,EXA_FIRST,マイジャグラーV
1083,"5,410",-103,20,15.0,1/154.6,1/270.5,1/360.7,2024-09-12,EXA_FIRST,マイジャグラーV
1084,"5,725",-62,21,17.0,1/150.7,1/272.6,1/336.8,2024-09-12,EXA_FIRST,マイジャグラーV
1085,"7,652","+1,121",34,20.0,1/141.7,1/225.1,1/382.6,2024-09-12,EXA_FIRST,マイジャグラーV
1086,"6,721","+2,162",32,23.0,1/122.2,1/210.0,1/292.2,2024-09-12,EXA_FIRST,マイジャグラーV
1087,"6,216",-791,19,19.0,1/163.6,1/327.2,1/327.2,2024-09-12,EXA_FIRST,マイジャグラーV
1088,"8,929","+3,729",44,39.0,1/107.6,1/202.9,1/228.9,2024-09-12,EXA_FIRST,マイジャグラーV
1089,"1,982",-168,8,4.0,1/165.2,1/247.8,1/495.5,2024-09-12,EXA_FIRST,マイジャグラーV
1090,"5,808","+2,126",28,19.0,1/123.6,1/207.4,1/305.7,2024-09-12,EXA_FIRST,マイジャグラーV
1091,"8,022",+629,32,23.0,1/145.9,1/250.7,1/348.8,2024-09-12,EXA_FIRST,マイジャグラーV
1092,"3,821",-221,15,11.0,1/147.0,1/254.7,1/347.4,2024-09-12,EXA_FIRST,マイジャグラーV
1093,"7,906","+1,535",35,27.0,1/127.5,1/225.9,1/292.8,2024-09-12,EXA_FIRST,マイジャグラーV
1094,"7,003","+1,041",29,23.0,1/134.7,1/241.5,1/304.5,2024-09-12,EXA_FIRST,マイジャグラーV
1095,"8,747","+1,121",33,29.0,1/141.1,1/265.1,1/301.6,2024-09-12,EXA_FIRST,マイジャグラーV
1096,"6,443",+500,28,14.0,1/153.4,1/230.1,1/460.2,2024-09-12,EXA_FIRST,マイジャグラーV
1097,897,-356,3,0.0,1/299.0,1/299.0,1/0.0,2024-09-12,EXA_FIRST,マイジャグラーV
1098,"1,225",-656,3,0.0,1/408.3,1/408.3,1/0.0,2024-09-12,EXA_FIRST,マイジャグラーV
1099,"6,842",+291,29,13.0,1/162.9,1/235.9,1/526.3,2024-09-12,EXA_FIRST,マイジャグラーV
