,,,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE
アイムジャグラーEX-TP,q,1132,3428.0,-679.0,11.0,7.0,489.7,190.4,4098.0,421.0,18.0,9.0,455.3,151.8,5452.0,971.0,25.0,14.0,389.4,139.8,2481.0,-685.0,7.0,4.0,620.2,225.5,2050.0,-362.0,8.0,4.0,512.5,170.8,6411.0,382.0,25.0,20.0,320.6,142.5,6759.0,44.0,24.0,21.0,321.9,150.2,4672.0,-488.0,14.0,16.0,292.0,155.7,1585.0,-326.0,5.0,4.0,396.2,176.1,833.0,-438.0,1.0,2.0,416.5,277.7,2262.0,818.0,13.0,5.0,452.4,125.7,8029.0,2303.0,36.0,35.0,229.4,113.1,1843.0,-1524.0,2.0,3.0,614.3,368.6,4155.0,-15.0,16.0,10.0,415.5,159.8,648.0,-838.0,0.0,1.0,648.0,648.0,4190.0,1985.0,24.0,11.0,380.9,119.7,6288.0,-1065.0,18.0,26.0,241.8,142.9,6986.0,-700.0,23.0,20.0,349.3,162.5,2763.0,-385.0,10.0,7.0,394.7,162.5,5603.0,-338.0,21.0,15.0,373.5,155.6,2240.0,-1029.0,5.0,4.0,560.0,248.9,6701.0,38.0,23.0,26.0,257.7,136.8,1224.0,-379.0,2.0,6.0,204.0,153.0,1811.0,274.0,7.0,7.0,258.7,129.4,2662.0,-585.0,7.0,8.0,332.8,177.5,3478.0,-326.0,9.0,15.0,231.9,144.9,1546.0,-503.0,5.0,2.0,773.0,220.9,6740.0,-147.0,28.0,11.0,612.7,172.8,399.0,-362.0,1.0,0.0,0.0,399.0,2026.0,-203.0,7.0,3.0,675.3,202.6
アイムジャグラーEX-TP,q,1133,2606.0,-1124.0,5.0,8.0,325.8,200.5,3575.0,-826.0,10.0,11.0,325.0,170.2,4266.0,426.0,18.0,11.0,387.8,147.1,4835.0,1512.0,22.0,18.0,268.6,120.9,1639.0,1018.0,10.0,6.0,273.2,102.4,4251.0,-297.0,17.0,8.0,531.4,170.0,4053.0,-756.0,13.0,10.0,405.3,176.2,5745.0,947.0,23.0,21.0,273.6,130.6,4531.0,-526.0,17.0,7.0,647.3,188.8,457.0,-291.0,1.0,0.0,0.0,457.0,2829.0,-1359.0,6.0,4.0,707.2,282.9,1162.0,632.0,8.0,0.0,0.0,145.2,3642.0,85.0,14.0,9.0,404.7,158.3,2154.0,1347.0,9.0,19.0,113.4,76.9,732.0,-591.0,1.0,1.0,732.0,366.0,708.0,-597.0,1.0,0.0,0.0,708.0,2664.0,-109.0,10.0,8.0,333.0,148.0,4819.0,-338.0,16.0,13.0,370.7,166.2,5129.0,-138.0,18.0,17.0,301.7,146.5,2564.0,-126.0,9.0,7.0,366.3,160.2,2138.0,-779.0,5.0,5.0,427.6,213.8,5073.0,818.0,23.0,12.0,422.8,144.9,5325.0,-1218.0,15.0,17.0,313.2,166.4,2002.0,-1465.0,3.0,3.0,667.3,333.7,2774.0,-62.0,7.0,16.0,173.4,120.6,3642.0,679.0,17.0,8.0,455.2,145.7,3022.0,-982.0,9.0,3.0,1007.3,251.8,6454.0,597.0,25.0,22.0,293.4,137.3,1204.0,-791.0,2.0,0.0,0.0,602.0,2132.0,-426.0,6.0,7.0,304.6,164.0
アイムジャグラーEX-TP,q,1134,822.0,-609.0,1.0,2.0,411.0,274.0,7989.0,2718.0,42.0,15.0,532.6,140.2,2472.0,-103.0,10.0,7.0,353.1,145.4,1741.0,-15.0,7.0,3.0,580.3,174.1,3953.0,1194.0,20.0,9.0,439.2,136.3,3242.0,-332.0,12.0,5.0,648.4,190.7,4320.0,-1218.0,11.0,10.0,432.0,205.7,4410.0,947.0,21.0,10.0,441.0,142.3,635.0,-432.0,1.0,2.0,317.5,211.7,5444.0,585.0,20.0,19.0,286.5,139.6,4796.0,2232.0,24.0,21.0,228.4,106.6,4889.0,971.0,21.0,14.0,349.2,139.7,490.0,-538.0,0.0,1.0,490.0,490.0,3007.0,-415.0,10.0,6.0,501.2,187.9,7107.0,-1791.0,19.0,22.0,323.0,173.3,2479.0,-115.0,9.0,8.0,309.9,145.8,2438.0,-379.0,8.0,8.0,304.8,152.4,2781.0,-1006.0,8.0,5.0,556.2,213.9,5362.0,18.0,21.0,14.0,383.0,153.2,1891.0,-1076.0,4.0,2.0,945.5,315.2,2494.0,-315.0,8.0,9.0,277.1,146.7,5715.0,1241.0,27.0,19.0,300.8,124.2,1499.0,-226.0,4.0,7.0,214.1,136.3,2619.0,935.0,13.0,8.0,327.4,124.7,975.0,-168.0,4.0,1.0,975.0,195.0,3765.0,-409.0,14.0,8.0,470.6,171.1,1837.0,-1053.0,4.0,2.0,918.5,306.2,5767.0,-521.0,22.0,13.0,443.6,164.8,1295.0,-450.0,3.0,3.0,431.7,215.8,2842.0,656.0,14.0,6.0,473.7,142.1
アイムジャグラーEX-TP,q,1135,317.0,-415.0,0.0,0.0,0.0,0.0,3136.0,-462.0,10.0,8.0,392.0,174.2,7647.0,3956.0,43.0,26.0,294.1,110.8,1259.0,-838.0,2.0,3.0,419.7,251.8,599.0,-744.0,0.0,0.0,0.0,0.0,7469.0,1371.0,31.0,26.0,287.3,131.0,5056.0,-121.0,19.0,12.0,421.3,163.1,2385.0,-1100.0,6.0,5.0,477.0,216.8,4124.0,676.0,19.0,9.0,458.2,147.3,1604.0,74.0,7.0,3.0,534.7,160.4,141.0,-174.0,0.0,0.0,0.0,0.0,3956.0,797.0,16.0,12.0,329.7,141.3,7059.0,1209.0,27.0,30.0,235.3,123.8,2387.0,-385.0,8.0,6.0,397.8,170.5,392.0,-532.0,0.0,0.0,0.0,0.0,3806.0,2718.0,26.0,8.0,475.8,111.9,6166.0,-53.0,24.0,18.0,342.6,146.8,4087.0,-1747.0,9.0,9.0,454.1,227.1,6220.0,-2656.0,14.0,14.0,444.3,222.1,3925.0,-626.0,13.0,8.0,490.6,186.9,4005.0,-415.0,13.0,17.0,235.6,133.5,7101.0,-544.0,25.0,19.0,373.7,161.4,304.0,-503.0,0.0,0.0,0.0,0.0,2449.0,538.0,11.0,7.0,349.9,136.1,3687.0,406.0,17.0,7.0,526.7,153.6,2977.0,-809.0,9.0,5.0,595.4,212.6,4802.0,-1676.0,13.0,12.0,400.2,192.1,3859.0,-497.0,12.0,10.0,385.9,175.4,7654.0,1597.0,30.0,32.0,239.2,123.5,976.0,-574.0,2.0,1.0,976.0,325.3
アイムジャグラーEX-TP,q,1136,2371.0,-491.0,8.0,4.0,592.8,197.6,6714.0,959.0,28.0,21.0,319.7,137.0,1582.0,-268.0,5.0,2.0,791.0,226.0,4268.0,-344.0,16.0,5.0,853.6,203.2,2892.0,-815.0,8.0,8.0,361.5,180.8,4466.0,-1535.0,13.0,5.0,893.2,248.1,8767.0,924.0,30.0,37.0,236.9,130.9,5562.0,-279.0,19.0,18.0,309.0,150.3,1024.0,356.0,6.0,0.0,0.0,170.7,3875.0,-56.0,14.0,13.0,298.1,143.5,5922.0,1406.0,28.0,19.0,311.7,126.0,7644.0,-147.0,25.0,28.0,273.0,144.2,1764.0,-609.0,5.0,2.0,882.0,252.0,2077.0,-685.0,6.0,5.0,415.4,188.8,3250.0,3.0,12.0,9.0,361.1,154.8,3334.0,456.0,14.0,9.0,370.4,145.0,3446.0,862.0,17.0,9.0,382.9,132.5,5737.0,-150.0,22.0,14.0,409.8,159.4,6614.0,747.0,25.0,29.0,228.1,122.5,3006.0,-1971.0,6.0,6.0,501.0,250.5,5536.0,603.0,21.0,21.0,263.6,131.8,6976.0,1053.0,32.0,13.0,536.6,155.0,3223.0,626.0,16.0,6.0,537.2,146.5,3796.0,-215.0,14.0,11.0,345.1,151.8,3065.0,-326.0,10.0,11.0,278.6,146.0,4383.0,-1618.0,13.0,5.0,876.6,243.5,2321.0,-994.0,5.0,7.0,331.6,193.4,4733.0,-615.0,20.0,4.0,1183.2,197.2,553.0,-703.0,0.0,0.0,0.0,0.0,6135.0,876.0,24.0,21.0,292.1,136.3
,,,11486.0,-4838.0,27.0,25.0,459.4,220.9,38293.0,3963.0,161.0,95.0,403.1,149.6,24563.0,3564.0,109.0,65.0,377.9,141.2,22935.0,-1688.0,82.0,53.0,432.7,169.9,18027.0,291.0,71.0,50.0,360.5,149.0,36864.0,904.0,146.0,91.0,405.1,155.5,40530.0,-1663.0,142.0,115.0,352.4,157.7,36693.0,3612.0,140.0,129.0,284.4,136.4,15312.0,-1967.0,55.0,31.0,493.9,178.0,17416.0,27.0,65.0,48.0,362.8,154.1,23910.0,3041.0,98.0,79.0,302.7,135.1,32921.0,3397.0,127.0,113.0,291.3,137.2,22988.0,-2780.0,76.0,62.0,370.8,166.6,22077.0,1326.0,85.0,75.0,294.4,138.0,18191.0,-4349.0,55.0,47.0,387.0,178.3,18428.0,2697.0,82.0,47.0,392.1,142.9,29995.0,929.0,112.0,105.0,285.7,138.2,34119.0,-4282.0,115.0,84.0,406.2,171.5,37072.0,-3435.0,124.0,116.0,319.6,154.5,25879.0,-3681.0,92.0,59.0,438.6,171.4,23954.0,-2870.0,77.0,82.0,292.1,150.7,39764.0,-1315.0,148.0,106.0,375.1,156.6,18001.0,200.0,68.0,57.0,315.8,144.0,17750.0,-451.0,66.0,47.0,377.7,157.1,19146.0,-1129.0,64.0,68.0,281.6,145.0,27641.0,-2636.0,98.0,70.0,394.9,164.5,19821.0,-6193.0,56.0,40.0,495.5,206.5,37896.0,-2601.0,141.0,82.0,462.1,169.9,18299.0,412.0,67.0,57.0,321.0,147.6,19599.0,-1171.0,67.0,52.0,376.9,164.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,t,1151,1907.0,132.0,8.0,2.0,953.5,190.7,4565.0,594.0,21.0,10.0,456.5,147.3,940.0,-144.0,4.0,0.0,0.0,235.0,5490.0,194.0,24.0,10.0,549.0,161.5,1381.0,-68.0,5.0,3.0,460.3,172.6,6603.0,-215.0,26.0,13.0,507.9,169.3,7551.0,2832.0,36.0,27.0,279.7,119.9,7478.0,159.0,26.0,30.0,249.3,133.5,2534.0,-1288.0,5.0,4.0,633.5,281.6,778.0,-932.0,0.0,1.0,778.0,778.0,3195.0,-1088.0,10.0,5.0,639.0,213.0,6034.0,-897.0,19.0,12.0,502.8,194.6,3707.0,968.0,18.0,7.0,529.6,148.3,5463.0,662.0,23.0,19.0,287.5,130.1,1060.0,-50.0,4.0,1.0,1060.0,212.0,4278.0,1065.0,18.0,20.0,213.9,112.6,2574.0,-1159.0,6.0,7.0,367.7,198.0,7224.0,903.0,31.0,27.0,267.6,124.6,5093.0,335.0,22.0,14.0,363.8,141.5,4340.0,53.0,18.0,11.0,394.5,149.7,1239.0,-479.0,3.0,4.0,309.8,177.0,5035.0,-1371.0,14.0,11.0,457.7,201.4,1666.0,-279.0,6.0,4.0,416.5,166.6,2959.0,-562.0,9.0,7.0,422.7,184.9,3387.0,900.0,14.0,17.0,199.2,109.3,4858.0,-515.0,16.0,17.0,285.8,147.2,1707.0,-74.0,7.0,3.0,569.0,170.7,8141.0,1932.0,37.0,27.0,301.5,127.2,1439.0,-379.0,4.0,2.0,719.5,239.8,5127.0,465.0,20.0,16.0,320.4,142.4
アイムジャグラーEX-TP,t,1152,929.0,-215.0,4.0,1.0,929.0,185.8,3881.0,-112.0,15.0,9.0,431.2,161.7,5963.0,994.0,25.0,21.0,284.0,129.6,6542.0,806.0,22.0,30.0,218.1,125.8,5297.0,574.0,23.0,13.0,407.5,147.1,3631.0,-2338.0,6.0,10.0,363.1,226.9,6783.0,-203.0,21.0,26.0,260.9,144.3,4756.0,-938.0,15.0,11.0,432.4,182.9,676.0,-315.0,2.0,0.0,0.0,338.0,3085.0,-406.0,11.0,6.0,514.2,181.5,921.0,-438.0,2.0,2.0,460.5,230.2,957.0,-574.0,2.0,1.0,957.0,319.0,7675.0,1650.0,34.0,27.0,284.3,125.8,4852.0,206.0,20.0,13.0,373.2,147.0,1694.0,121.0,8.0,3.0,564.7,154.0,2920.0,-91.0,12.0,4.0,730.0,182.5,2542.0,-244.0,8.0,4.0,635.5,211.8,1717.0,-1006.0,2.0,5.0,343.4,245.3,8321.0,1588.0,38.0,21.0,396.2,141.0,3132.0,-865.0,9.0,8.0,391.5,184.2,5364.0,994.0,21.0,26.0,206.3,114.1,5836.0,-724.0,18.0,19.0,307.2,157.7,4950.0,-53.0,19.0,14.0,353.6,150.0,670.0,-656.0,0.0,1.0,670.0,670.0,5263.0,1279.0,24.0,18.0,292.4,125.3,1616.0,-597.0,4.0,3.0,538.7,230.9,3560.0,-674.0,14.0,4.0,890.0,197.8,3350.0,-924.0,11.0,5.0,670.0,209.4,1123.0,-368.0,3.0,4.0,280.8,160.4,1637.0,-309.0,5.0,5.0,327.4,163.7
アイムジャグラーEX-TP,t,1153,834.0,-891.0,1.0,0.0,0.0,834.0,4205.0,-1124.0,13.0,8.0,525.6,200.2,1687.0,-91.0,6.0,4.0,421.8,168.7,4915.0,2321.0,27.0,16.0,307.2,114.3,3499.0,-62.0,13.0,7.0,499.9,175.0,3487.0,-1641.0,6.0,9.0,387.4,232.5,7899.0,3447.0,41.0,26.0,303.8,117.9,7545.0,771.0,30.0,25.0,301.8,137.2,630.0,-744.0,0.0,0.0,0.0,0.0,644.0,-126.0,3.0,1.0,644.0,161.0,4784.0,21.0,18.0,12.0,398.7,159.5,2702.0,-803.0,8.0,6.0,450.3,193.0,860.0,-497.0,2.0,1.0,860.0,286.7,962.0,-262.0,3.0,0.0,0.0,320.7,2188.0,-103.0,9.0,4.0,547.0,168.3,5832.0,1312.0,27.0,18.0,324.0,129.6,1575.0,-932.0,4.0,2.0,787.5,262.5,4820.0,244.0,19.0,15.0,321.3,141.8,1435.0,-662.0,4.0,1.0,1435.0,287.0,5339.0,1253.0,24.0,18.0,296.6,127.1,584.0,-444.0,1.0,1.0,584.0,292.0,3607.0,-391.0,11.0,12.0,300.6,156.8,359.0,-232.0,1.0,0.0,0.0,359.0,5268.0,1759.0,25.0,18.0,292.7,122.5,1913.0,-74.0,7.0,5.0,382.6,159.4,5512.0,1241.0,25.0,15.0,367.5,137.8,6343.0,1862.0,29.0,23.0,275.8,122.0,5257.0,-762.0,19.0,8.0,657.1,194.7,3301.0,-503.0,11.0,9.0,366.8,165.0,3202.0,-556.0,9.0,12.0,266.8,152.5
アイムジャグラーEX-TP,t,1154,6585.0,582.0,28.0,16.0,411.6,149.7,4343.0,-950.0,14.0,9.0,482.6,188.8,2529.0,-1065.0,6.0,5.0,505.8,229.9,2534.0,156.0,10.0,8.0,316.8,140.8,3865.0,-438.0,12.0,8.0,483.1,193.2,6676.0,315.0,26.0,21.0,317.9,142.0,6478.0,9.0,21.0,25.0,259.1,140.8,4109.0,-532.0,14.0,8.0,513.6,186.8,3613.0,-909.0,11.0,8.0,451.6,190.2,3109.0,-668.0,10.0,7.0,444.1,182.9,2317.0,379.0,9.0,9.0,257.4,128.7,2734.0,-3.0,11.0,7.0,390.6,151.9,4823.0,1218.0,23.0,11.0,438.5,141.9,2065.0,-62.0,8.0,5.0,413.0,158.8,1038.0,-1065.0,0.0,3.0,346.0,346.0,675.0,-179.0,2.0,1.0,675.0,225.0,1646.0,-397.0,5.0,3.0,548.7,205.8,5043.0,-441.0,18.0,12.0,420.2,168.1,7655.0,1524.0,33.0,24.0,319.0,134.3,456.0,-332.0,1.0,0.0,0.0,456.0,1105.0,521.0,7.0,2.0,552.5,122.8,7635.0,6650.0,50.0,34.0,224.6,90.9,1990.0,-485.0,6.0,6.0,331.7,165.8,2487.0,-185.0,9.0,5.0,497.4,177.6,2216.0,-297.0,7.0,6.0,369.3,170.5,2127.0,191.0,8.0,8.0,265.9,132.9,612.0,-626.0,1.0,0.0,0.0,612.0,8270.0,1076.0,34.0,30.0,275.7,129.2,1376.0,-603.0,3.0,3.0,458.7,229.3,3365.0,32.0,14.0,6.0,560.8,168.2
アイムジャグラーEX-TP,t,1155,652.0,-285.0,2.0,0.0,0.0,326.0,4645.0,-994.0,17.0,8.0,580.6,185.8,1800.0,432.0,9.0,3.0,600.0,150.0,4352.0,1688.0,25.0,8.0,544.0,131.9,4598.0,712.0,19.0,14.0,328.4,139.3,4281.0,-1597.0,13.0,3.0,1427.0,267.6,6005.0,-121.0,22.0,15.0,400.3,162.3,7274.0,3188.0,34.0,36.0,202.1,103.9,364.0,-526.0,0.0,0.0,0.0,0.0,1145.0,-162.0,4.0,4.0,286.2,143.1,6160.0,1438.0,24.0,28.0,220.0,118.5,8432.0,1500.0,37.0,31.0,272.0,124.0,2131.0,-1300.0,5.0,1.0,2131.0,355.2,2141.0,-932.0,6.0,2.0,1070.5,267.6,1713.0,-1535.0,1.0,3.0,571.0,428.2,2110.0,-994.0,5.0,3.0,703.3,263.8,3697.0,-109.0,13.0,12.0,308.1,147.9,2686.0,-926.0,8.0,4.0,671.5,223.8,5098.0,206.0,22.0,9.0,566.4,164.5,6944.0,76.0,27.0,18.0,385.8,154.3,7176.0,2691.0,34.0,29.0,247.4,113.9,3288.0,-629.0,11.0,6.0,548.0,193.4,3064.0,1171.0,17.0,9.0,340.4,117.8,2739.0,26.0,8.0,14.0,195.6,124.5,1170.0,-462.0,4.0,1.0,1170.0,234.0,2861.0,-868.0,7.0,8.0,357.6,190.7,1987.0,-509.0,7.0,1.0,1987.0,248.4,7615.0,653.0,29.0,27.0,282.0,136.0,2557.0,-1218.0,6.0,5.0,511.4,232.5,6952.0,-1194.0,20.0,19.0,365.9,178.3
,,,10907.0,-677.0,43.0,19.0,574.1,175.9,21639.0,-2586.0,80.0,44.0,491.8,174.5,12919.0,126.0,50.0,33.0,391.5,155.7,23833.0,5165.0,108.0,72.0,331.0,132.4,18640.0,718.0,72.0,45.0,414.2,159.3,24678.0,-5476.0,77.0,56.0,440.7,185.5,34716.0,5964.0,141.0,119.0,291.7,133.5,31162.0,2648.0,119.0,110.0,283.3,136.1,7817.0,-3782.0,18.0,12.0,651.4,260.6,8761.0,-2294.0,28.0,19.0,461.1,186.4,17377.0,312.0,63.0,56.0,310.3,146.0,20859.0,-777.0,77.0,57.0,365.9,155.7,19196.0,2039.0,82.0,47.0,408.4,148.8,15483.0,-388.0,60.0,39.0,397.0,156.4,7693.0,-2632.0,22.0,14.0,549.5,213.7,15815.0,1113.0,64.0,46.0,343.8,143.8,12034.0,-2841.0,36.0,28.0,429.8,188.0,21490.0,-1226.0,78.0,63.0,341.1,152.4,27602.0,2991.0,119.0,69.0,400.0,146.8,20211.0,185.0,79.0,55.0,367.5,150.8,15468.0,3283.0,66.0,62.0,249.5,120.8,25401.0,3535.0,104.0,82.0,309.8,136.6,12029.0,122.0,49.0,33.0,364.5,146.7,14123.0,382.0,51.0,45.0,313.8,147.1,13949.0,1346.0,56.0,47.0,296.8,135.4,16974.0,-548.0,60.0,51.0,332.8,152.9,14209.0,-21.0,58.0,31.0,458.4,159.7,32633.0,1975.0,130.0,97.0,336.4,143.8,9796.0,-3071.0,27.0,23.0,425.9,195.9,20283.0,-1562.0,68.0,58.0,349.7,161.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ファンキージャグラー2,g,1051,2755.0,-132.0,12.0,6.0,459.2,153.1,4578.0,-962.0,15.0,10.0,457.8,183.1,5849.0,912.0,31.0,6.0,974.8,158.1,4819.0,921.0,25.0,9.0,535.4,141.7,2156.0,-818.0,5.0,5.0,431.2,215.6,5559.0,-191.0,23.0,11.0,505.4,163.5,6469.0,-524.0,23.0,18.0,359.4,157.8,8056.0,1650.0,37.0,22.0,366.2,136.5,2692.0,332.0,14.0,3.0,897.3,158.4,6954.0,3353.0,37.0,26.0,267.5,110.4,2182.0,-1100.0,4.0,6.0,363.7,218.2,3600.0,-544.0,13.0,10.0,360.0,156.5,2922.0,-632.0,10.0,5.0,584.4,194.8,5641.0,521.0,25.0,13.0,433.9,148.4,3985.0,-68.0,17.0,10.0,398.5,147.6,6025.0,-288.0,21.0,19.0,317.1,150.6,5593.0,-1241.0,18.0,10.0,559.3,199.8,8570.0,594.0,35.0,22.0,389.5,150.4,5864.0,-1018.0,17.0,18.0,325.8,167.5,7085.0,44.0,25.0,28.0,253.0,133.7,3671.0,-1347.0,10.0,6.0,611.8,229.4,2802.0,-771.0,9.0,5.0,560.4,200.1,3775.0,-865.0,13.0,7.0,539.3,188.8,3998.0,-124.0,16.0,10.0,399.8,153.8,1755.0,-632.0,4.0,3.0,585.0,250.7,1975.0,368.0,10.0,1.0,1975.0,179.5,4442.0,803.0,23.0,9.0,493.6,138.8,5079.0,-1959.0,13.0,13.0,390.7,195.3,2064.0,-244.0,6.0,7.0,294.9,158.8,1181.0,-891.0,2.0,2.0,590.5,295.2
ファンキージャグラー2,g,1052,1465.0,-426.0,3.0,6.0,244.2,162.8,3973.0,-1382.0,12.0,6.0,662.2,220.7,1609.0,-174.0,6.0,3.0,536.3,178.8,3116.0,-876.0,8.0,7.0,445.1,207.7,1416.0,432.0,8.0,3.0,472.0,128.7,6493.0,3282.0,42.0,10.0,649.3,124.9,8357.0,1535.0,36.0,27.0,309.5,132.7,2032.0,-1124.0,3.0,4.0,508.0,290.3,4112.0,-679.0,12.0,13.0,316.3,164.5,100.0,-162.0,0.0,0.0,0.0,0.0,5254.0,-526.0,15.0,19.0,276.5,154.5,4242.0,826.0,20.0,9.0,471.3,146.3,3535.0,-426.0,13.0,8.0,441.9,168.3,6842.0,-1738.0,22.0,17.0,402.5,175.4,1035.0,-779.0,2.0,0.0,0.0,517.5,1392.0,-585.0,4.0,1.0,1392.0,278.4,3018.0,-971.0,10.0,3.0,1006.0,232.2,7643.0,209.0,29.0,23.0,332.3,147.0,6213.0,-32.0,24.0,16.0,388.3,155.3,1882.0,-1229.0,4.0,1.0,1882.0,376.4,2125.0,-721.0,4.0,8.0,265.6,177.1,6417.0,1312.0,33.0,13.0,493.6,139.5,3602.0,-191.0,13.0,9.0,400.2,163.7,4732.0,1441.0,23.0,13.0,364.0,131.4,1142.0,-232.0,5.0,0.0,0.0,228.4,5525.0,947.0,24.0,11.0,502.3,157.9,2926.0,-562.0,7.0,11.0,266.0,162.6,5399.0,-268.0,19.0,16.0,337.4,154.3,4192.0,26.0,16.0,12.0,349.3,149.7,1128.0,-132.0,4.0,3.0,376.0,161.1
ファンキージャグラー2,g,1053,3773.0,-674.0,11.0,11.0,343.0,171.5,7559.0,844.0,29.0,25.0,302.4,140.0,4179.0,-18.0,15.0,11.0,379.9,160.7,4656.0,-1947.0,11.0,9.0,517.3,232.8,2206.0,-606.0,8.0,2.0,1103.0,220.6,6788.0,1124.0,29.0,19.0,357.3,141.4,6836.0,-1474.0,21.0,20.0,341.8,166.7,6473.0,1512.0,29.0,23.0,281.4,124.5,4329.0,179.0,18.0,11.0,393.5,149.3,704.0,-115.0,3.0,0.0,0.0,234.7,1755.0,-356.0,7.0,3.0,585.0,175.5,1814.0,-803.0,5.0,2.0,907.0,259.1,4014.0,-203.0,13.0,12.0,334.5,160.6,2187.0,-126.0,9.0,3.0,729.0,182.2,1842.0,-221.0,7.0,4.0,460.5,167.5,5192.0,509.0,18.0,24.0,216.3,123.6,2086.0,-668.0,5.0,5.0,417.2,208.6,8530.0,-379.0,31.0,24.0,355.4,155.1,1857.0,-474.0,6.0,2.0,928.5,232.1,1234.0,-397.0,4.0,1.0,1234.0,246.8,3927.0,-968.0,11.0,9.0,436.3,196.4,2505.0,-603.0,8.0,4.0,626.2,208.8,3119.0,44.0,12.0,8.0,389.9,156.0,6798.0,2444.0,37.0,20.0,339.9,119.3,1166.0,-179.0,4.0,2.0,583.0,194.3,3196.0,-485.0,9.0,11.0,290.5,159.8,5324.0,2444.0,29.0,19.0,280.2,110.9,4390.0,-1862.0,11.0,6.0,731.7,258.2,1771.0,-179.0,7.0,2.0,885.5,196.8,6145.0,3706.0,36.0,24.0,256.0,102.4
