,hall_name,date,model_name,unit_no,game,BB,RB,medals,BB_rate,RB_rate,Grape_rate,Total_rate,month,day,weekday,year,unit_last,area,5more
8588,楽園大山店,2025-02-11,マイジャグラーV,2663,9082,29,39,-190,313.2,232.9,5.99,133.6,2025-02,11,1,2025,3,c: MJV,0.66
8589,楽園大山店,2025-02-11,マイジャグラーV,2665,6225,27,18,1286,230.6,345.8,5.62,138.3,2025-02,11,1,2025,5,c: MJV,0.34
8590,楽園大山店,2025-02-11,マイジャグラーV,2666,8643,34,30,953,254.2,288.1,5.84,135.0,2025-02,11,1,2025,6,c: MJV,0.46
8591,楽園大山店,2025-02-11,マイジャグラーV,2667,5065,16,15,-1000,316.6,337.7,6.18,163.4,2025-02,11,1,2025,7,c: MJV,0.05
8592,楽園大山店,2025-02-11,マイジャグラーV,2668,8845,38,33,2048,232.8,268.0,5.8,124.6,2025-02,11,1,2025,8,c: MJV,0.72
8593,楽園大山店,2025-02-11,ファンキージャグラー2,2670,7636,28,27,286,272.7,282.8,5.92,138.8,2025-02,11,1,2025,0,f: FJ2,0.36
8594,楽園大山店,2025-02-11,ファンキージャグラー2,2671,3360,8,9,-809,420.0,373.3,5.47,197.6,2025-02,11,1,2025,1,f: FJ2,0.0
8595,楽園大山店,2025-02-11,ファンキージャグラー2,2672,8452,46,28,4238,183.7,301.9,5.66,114.2,2025-02,11,1,2025,2,f: FJ2,0.8999999999999999
8596,楽園大山店,2025-02-11,ファンキージャグラー2,2673,6967,23,19,-952,302.9,366.7,5.96,165.9,2025-02,11,1,2025,3,f: FJ2,0.04
8597,楽園大山店,2025-02-11,ファンキージャグラー2,2675,6045,23,12,-142,262.8,503.8,5.69,172.7,2025-02,11,1,2025,5,f: FJ2,0.04
8598,楽園大山店,2025-02-11,ファンキージャグラー2,2676,4992,23,11,667,217.0,453.8,5.93,146.8,2025-02,11,1,2025,6,f: FJ2,0.0
8599,楽園大山店,2025-02-11,ゴーゴージャグラー3,2677,6156,30,19,1858,205.2,324.0,5.85,125.6,2025-02,11,1,2025,7,f: FJ2,0.47
8600,楽園大山店,2025-02-11,ゴーゴージャグラー3,2678,8488,38,43,3000,223.4,197.4,6.04,104.8,2025-02,11,1,2025,8,f: FJ2,0.9299999999999999
8601,楽園大山店,2025-02-11,ゴーゴージャグラー3,2680,9271,46,41,3858,201.5,226.1,6.0,106.6,2025-02,11,1,2025,0,f: FJ2,0.9000000000000001
8602,楽園大山店,2025-02-11,ゴーゴージャグラー3,2681,7530,37,33,3477,203.5,228.2,5.74,107.6,2025-02,11,1,2025,1,f: FJ2,0.95
8603,楽園大山店,2025-02-11,ゴーゴージャグラー3,2682,7182,31,26,1381,231.7,276.2,5.97,126.0,2025-02,11,1,2025,2,a: GJ3,0.49
8604,楽園大山店,2025-02-11,ゴーゴージャグラー3,2683,7314,27,21,-857,270.9,348.3,6.4,152.4,2025-02,11,1,2025,3,a: GJ3,0.0
8605,楽園大山店,2025-02-11,ゴーゴージャグラー3,2685,7531,31,26,619,242.9,289.7,6.19,132.1,2025-02,11,1,2025,5,a: GJ3,0.15
8606,楽園大山店,2025-02-11,ゴーゴージャグラー3,2686,4830,17,11,-714,284.1,439.1,6.07,172.5,2025-02,11,1,2025,6,a: GJ3,0.0
8607,楽園大山店,2025-02-11,ウルトラミラクルジャグラー,2687,7355,27,28,286,272.4,262.7,0.0,133.7,2025-02,11,1,2025,7,a: GJ3,0.64
8608,楽園大山店,2025-02-11,ウルトラミラクルジャグラー,2688,2748,9,6,-571,305.3,458.0,0.0,183.2,2025-02,11,1,2025,8,a: GJ3,0.0
8609,楽園大山店,2025-02-11,ウルトラミラクルジャグラー,2700,6807,26,21,191,261.8,324.1,0.0,144.8,2025-02,11,1,2025,0,a: GJ3,0.28
8610,楽園大山店,2025-02-11,ミスタージャグラー,2800,5720,20,15,-142,286.0,381.3,0.0,163.4,2025-02,11,1,2025,0,i: MRJ,0.03
8611,楽園大山店,2025-02-11,ミスタージャグラー,2801,7920,34,22,1143,232.9,360.0,0.0,141.4,2025-02,11,1,2025,1,i: MRJ,0.060000000000000005
8612,楽園大山店,2025-02-11,ミスタージャグラー,2802,7604,28,34,1000,271.6,223.6,0.0,122.6,2025-02,11,1,2025,2,i: MRJ,0.84
8613,楽園大山店,2025-02-11,ミスタージャグラー,2803,8212,32,25,381,256.6,328.5,0.0,144.1,2025-02,11,1,2025,3,i: MRJ,0.09000000000000001
8614,楽園大山店,2025-02-11,アイムジャグラーEX-TP,2805,5717,22,16,96,259.9,357.3,6.1,150.4,2025-02,11,1,2025,5,e: I'm,0.08
8615,楽園大山店,2025-02-11,アイムジャグラーEX-TP,2806,5990,27,9,334,221.9,665.6,6.11,166.4,2025-02,11,1,2025,6,e: I'm,0.0
8616,楽園大山店,2025-02-11,アイムジャグラーEX-TP,2807,6324,20,16,-1333,316.2,395.2,6.24,175.7,2025-02,11,1,2025,7,e: I'm,0.01
8617,楽園大山店,2025-02-11,アイムジャグラーEX-TP,2808,7178,29,19,667,247.5,377.8,5.91,149.5,2025-02,11,1,2025,8,e: I'm,0.06
8618,楽園大山店,2025-02-11,アイムジャグラーEX-TP,2810,8869,41,27,2381,216.3,328.5,5.95,130.4,2025-02,11,1,2025,0,e: I'm,0.29
8619,楽園大山店,2025-02-11,アイムジャグラーEX-TP,2811,8210,32,33,1286,256.6,248.8,6.05,126.3,2025-02,11,1,2025,1,e: I'm,0.75
8620,楽園大山店,2025-02-11,アイムジャグラーEX-TP,2812,8792,42,35,3572,209.3,251.2,5.9,114.2,2025-02,11,1,2025,2,e: I'm,0.9199999999999999
8621,楽園大山店,2025-02-11,マイジャグラーV,3001,8067,27,28,143,298.8,288.1,5.65,146.7,2025-02,11,1,2025,1,d: MJV,0.41000000000000003
8622,楽園大山店,2025-02-11,マイジャグラーV,3002,8862,34,41,1477,260.6,216.1,5.98,118.2,2025-02,11,1,2025,2,d: MJV,0.9
8623,楽園大山店,2025-02-11,マイジャグラーV,3003,7250,21,15,-1857,345.2,483.3,5.78,201.4,2025-02,11,1,2025,3,d: MJV,0.0
8624,楽園大山店,2025-02-10,ハッピージャグラーVIII,2626,8506,36,30,1429,236.3,283.5,0.0,128.9,2025-02,10,0,2025,6,g: HJV3,0.54
8625,楽園大山店,2025-02-10,ハッピージャグラーVIII,2627,8306,37,26,2762,224.5,319.5,0.0,131.8,2025-02,10,0,2025,7,g: HJV3,0.33999999999999997
8626,楽園大山店,2025-02-10,ハッピージャグラーVIII,2628,6550,22,21,-48,297.7,311.9,0.0,152.3,2025-02,10,0,2025,8,g: HJV3,0.16
8627,楽園大山店,2025-02-10,マイジャグラーV,2630,6932,25,27,762,277.3,256.7,5.69,133.3,2025-02,10,0,2025,0,b: MJV,0.6799999999999999
8628,楽園大山店,2025-02-10,マイジャグラーV,2631,6748,16,26,-904,421.8,259.5,5.47,160.7,2025-02,10,0,2025,1,b: MJV,0.49
8629,楽園大山店,2025-02-10,マイジャグラーV,2632,6988,35,22,2715,199.7,317.6,5.63,122.6,2025-02,10,0,2025,2,b: MJV,0.64
8630,楽園大山店,2025-02-10,マイジャグラーV,2633,8233,35,26,1191,235.2,316.7,5.89,135.0,2025-02,10,0,2025,3,b: MJV,0.32999999999999996
8631,楽園大山店,2025-02-10,マイジャグラーV,2635,8293,43,24,2858,192.9,345.5,5.89,123.8,2025-02,10,0,2025,5,b: MJV,0.42
8632,楽園大山店,2025-02-10,マイジャグラーV,2636,7201,20,32,-285,360.0,225.0,5.7,138.5,2025-02,10,0,2025,6,b: MJV,0.76
8633,楽園大山店,2025-02-10,マイジャグラーV,2637,8628,43,37,-1952,200.7,233.2,11.37,107.8,2025-02,10,0,2025,7,b: MJV,0.0
8634,楽園大山店,2025-02-10,マイジャグラーV,2638,7084,42,21,4238,168.7,337.3,5.6,112.4,2025-02,10,0,2025,8,b: MJV,0.77
8635,楽園大山店,2025-02-10,マイジャグラーV,2650,2800,11,2,-333,254.5,1400.0,5.7,215.4,2025-02,10,0,2025,0,c: MJV,0.0
8636,楽園大山店,2025-02-10,マイジャグラーV,2651,8813,40,40,3619,220.3,220.3,5.62,110.2,2025-02,10,0,2025,1,c: MJV,0.98
8637,楽園大山店,2025-02-10,マイジャグラーV,2652,8928,32,37,1191,279.0,241.3,5.67,129.4,2025-02,10,0,2025,2,c: MJV,0.84
8638,楽園大山店,2025-02-10,マイジャグラーV,2653,6647,25,23,953,265.9,289.0,5.54,138.5,2025-02,10,0,2025,3,c: MJV,0.5700000000000001
8639,楽園大山店,2025-02-10,マイジャグラーV,2655,8311,34,27,1334,244.4,307.8,5.7,136.2,2025-02,10,0,2025,5,c: MJV,0.43999999999999995
8640,楽園大山店,2025-02-10,マイジャグラーV,2656,8036,37,35,3096,217.2,229.6,5.72,111.6,2025-02,10,0,2025,6,c: MJV,0.96
8641,楽園大山店,2025-02-10,マイジャグラーV,2657,4713,15,12,-762,314.2,392.8,5.86,174.6,2025-02,10,0,2025,7,c: MJV,0.0
8642,楽園大山店,2025-02-10,マイジャグラーV,2658,6316,27,21,1334,233.9,300.8,5.7,131.6,2025-02,10,0,2025,8,c: MJV,0.52
8643,楽園大山店,2025-02-10,マイジャグラーV,2660,5347,18,28,953,297.1,191.0,5.7,116.2,2025-02,10,0,2025,0,c: MJV,0.9500000000000001
8644,楽園大山店,2025-02-10,マイジャグラーV,2661,7455,36,30,3238,207.1,248.5,5.61,113.0,2025-02,10,0,2025,1,c: MJV,0.94
8645,楽園大山店,2025-02-10,マイジャグラーV,2662,8847,37,41,2905,239.1,215.8,5.65,113.4,2025-02,10,0,2025,2,c: MJV,0.99
8646,楽園大山店,2025-02-10,マイジャグラーV,2663,8357,31,28,334,269.6,298.5,5.87,141.6,2025-02,10,0,2025,3,c: MJV,0.31999999999999995
8647,楽園大山店,2025-02-10,マイジャグラーV,2665,9314,30,34,-285,310.5,273.9,5.79,145.5,2025-02,10,0,2025,5,c: MJV,0.39999999999999997
8648,楽園大山店,2025-02-10,マイジャグラーV,2666,4856,14,15,-1000,346.9,323.7,5.97,167.4,2025-02,10,0,2025,6,c: MJV,0.0
8649,楽園大山店,2025-02-10,マイジャグラーV,2667,8715,38,32,2191,229.3,272.3,5.76,124.5,2025-02,10,0,2025,7,c: MJV,0.72
8650,楽園大山店,2025-02-10,マイジャグラーV,2668,5060,14,18,-762,361.4,281.1,5.8,158.1,2025-02,10,0,2025,8,c: MJV,0.26
8651,楽園大山店,2025-02-10,ファンキージャグラー2,2670,6775,33,18,1953,205.3,376.4,5.72,132.8,2025-02,10,0,2025,0,f: FJ2,0.35000000000000003
8652,楽園大山店,2025-02-10,ファンキージャグラー2,2671,6758,34,17,1810,198.8,397.5,5.91,132.5,2025-02,10,0,2025,1,f: FJ2,0.15
8653,楽園大山店,2025-02-10,ファンキージャグラー2,2672,5616,20,15,-428,280.8,374.4,5.94,160.5,2025-02,10,0,2025,2,f: FJ2,0.06999999999999999
8654,楽園大山店,2025-02-10,ファンキージャグラー2,2673,6339,23,19,-333,275.6,333.6,6.05,150.9,2025-02,10,0,2025,3,f: FJ2,0.08
8655,楽園大山店,2025-02-10,ファンキージャグラー2,2675,8033,39,23,2429,206.0,349.3,5.73,129.6,2025-02,10,0,2025,5,f: FJ2,0.48
8656,楽園大山店,2025-02-10,ファンキージャグラー2,2676,7757,30,30,381,258.6,258.6,6.23,129.3,2025-02,10,0,2025,6,f: FJ2,0.25
8657,楽園大山店,2025-02-10,ゴーゴージャグラー3,2677,8382,38,29,2238,220.6,289.0,5.81,125.1,2025-02,10,0,2025,7,f: FJ2,0.6799999999999999
8658,楽園大山店,2025-02-10,ゴーゴージャグラー3,2678,4219,17,14,-95,248.2,301.4,6.55,136.1,2025-02,10,0,2025,8,f: FJ2,0.0
8659,楽園大山店,2025-02-10,ゴーゴージャグラー3,2680,7275,33,23,858,220.5,316.3,6.37,129.9,2025-02,10,0,2025,0,f: FJ2,0.05
8660,楽園大山店,2025-02-10,ゴーゴージャグラー3,2681,3340,10,10,-666,334.0,334.0,6.04,167.0,2025-02,10,0,2025,1,f: FJ2,0.0
8661,楽園大山店,2025-02-10,ゴーゴージャグラー3,2682,8124,29,30,238,280.1,270.8,5.93,137.7,2025-02,10,0,2025,2,a: GJ3,0.44000000000000006
8662,楽園大山店,2025-02-10,ゴーゴージャグラー3,2683,4998,15,12,-1285,333.2,416.5,6.06,185.1,2025-02,10,0,2025,3,a: GJ3,0.0
8663,楽園大山店,2025-02-10,ゴーゴージャグラー3,2685,6143,15,20,-1952,409.5,307.2,6.1,175.5,2025-02,10,0,2025,5,a: GJ3,0.04
8664,楽園大山店,2025-02-10,ゴーゴージャグラー3,2686,8058,28,47,1381,287.8,171.4,6.11,107.4,2025-02,10,0,2025,6,a: GJ3,0.94
8665,楽園大山店,2025-02-10,ウルトラミラクルジャグラー,2687,7698,41,24,2715,187.8,320.8,0.0,118.4,2025-02,10,0,2025,7,a: GJ3,0.6699999999999999
8666,楽園大山店,2025-02-10,ウルトラミラクルジャグラー,2688,1778,8,0,-142,222.2,0.0,0.0,222.2,2025-02,10,0,2025,8,a: GJ3,0.0
8667,楽園大山店,2025-02-10,ウルトラミラクルジャグラー,2700,5659,20,13,-285,283.0,435.3,0.0,171.5,2025-02,10,0,2025,0,a: GJ3,0.04
8668,楽園大山店,2025-02-10,ミスタージャグラー,2800,6796,29,19,858,234.3,357.7,0.0,141.6,2025-02,10,0,2025,0,i: MRJ,0.08
8669,楽園大山店,2025-02-10,ミスタージャグラー,2801,4945,13,14,-952,380.4,353.2,0.0,183.1,2025-02,10,0,2025,1,i: MRJ,0.0
8670,楽園大山店,2025-02-10,ミスタージャグラー,2802,9673,41,45,3477,235.9,215.0,0.0,112.5,2025-02,10,0,2025,2,i: MRJ,0.96
8671,楽園大山店,2025-02-10,ミスタージャグラー,2803,8102,32,27,286,253.2,300.1,0.0,137.3,2025-02,10,0,2025,3,i: MRJ,0.23
8672,楽園大山店,2025-02-10,アイムジャグラーEX-TP,2805,7081,29,26,1286,244.2,272.3,6.01,128.7,2025-02,10,0,2025,5,e: I'm,0.56
8673,楽園大山店,2025-02-10,アイムジャグラーEX-TP,2806,8824,34,39,1762,259.5,226.3,5.97,120.9,2025-02,10,0,2025,6,e: I'm,0.9299999999999999
8674,楽園大山店,2025-02-10,アイムジャグラーEX-TP,2807,8944,30,34,-95,298.1,263.1,6.09,139.8,2025-02,10,0,2025,7,e: I'm,0.47
8675,楽園大山店,2025-02-10,アイムジャグラーEX-TP,2808,9233,33,47,1953,279.8,196.4,5.9,115.4,2025-02,10,0,2025,8,e: I'm,0.99
8676,楽園大山店,2025-02-10,アイムジャグラーEX-TP,2810,6973,29,22,905,240.4,317.0,6.09,136.7,2025-02,10,0,2025,0,e: I'm,0.22
8677,楽園大山店,2025-02-10,アイムジャグラーEX-TP,2811,8119,28,28,-666,290.0,290.0,6.39,145.0,2025-02,10,0,2025,1,e: I'm,0.21
8678,楽園大山店,2025-02-10,アイムジャグラーEX-TP,2812,5136,18,10,-809,285.3,513.6,6.13,183.4,2025-02,10,0,2025,2,e: I'm,0.0
8679,楽園大山店,2025-02-10,マイジャグラーV,3001,7934,33,21,1524,240.4,377.8,5.42,146.9,2025-02,10,0,2025,1,d: MJV,0.24
8680,楽園大山店,2025-02-10,マイジャグラーV,3002,6940,22,21,-1238,315.5,330.5,6.13,161.4,2025-02,10,0,2025,2,d: MJV,0.05
8681,楽園大山店,2025-02-10,マイジャグラーV,3003,7994,36,24,2096,222.1,333.1,5.6,133.2,2025-02,10,0,2025,3,d: MJV,0.46
8682,楽園大山店,2025-02-09,ハッピージャグラーVIII,2626,5613,24,18,1000,233.9,311.8,0.0,133.6,2025-02,9,6,2025,6,g: HJV3,0.34
8683,楽園大山店,2025-02-09,ハッピージャグラーVIII,2627,7214,24,33,96,300.6,218.6,0.0,126.6,2025-02,9,6,2025,7,g: HJV3,0.82
8684,楽園大山店,2025-02-09,ハッピージャグラーVIII,2628,3342,13,11,-48,257.1,303.8,0.0,139.2,2025-02,9,6,2025,8,g: HJV3,0.0
8685,楽園大山店,2025-02-09,マイジャグラーV,2630,7283,25,30,-190,291.3,242.8,6.2,132.4,2025-02,9,6,2025,0,b: MJV,0.52
8686,楽園大山店,2025-02-09,マイジャグラーV,2631,3994,18,5,286,221.9,798.8,5.7,173.7,2025-02,9,6,2025,1,b: MJV,0.0
8687,楽園大山店,2025-02-09,マイジャグラーV,2632,4125,22,8,1191,187.5,515.6,5.89,137.5,2025-02,9,6,2025,2,b: MJV,0.0
8688,楽園大山店,2025-02-09,マイジャグラーV,2633,6356,23,19,191,276.3,334.5,5.67,151.3,2025-02,9,6,2025,3,b: MJV,0.21
8689,楽園大山店,2025-02-09,マイジャグラーV,2635,4357,24,10,1429,181.5,435.7,6.05,128.1,2025-02,9,6,2025,5,b: MJV,0.0
8690,楽園大山店,2025-02-09,マイジャグラーV,2636,2911,9,7,-285,323.4,415.9,5.46,181.9,2025-02,9,6,2025,6,b: MJV,0.0
8691,楽園大山店,2025-02-09,マイジャグラーV,2637,7544,29,31,1762,260.1,243.4,5.51,125.7,2025-02,9,6,2025,7,b: MJV,0.9
8692,楽園大山店,2025-02-09,マイジャグラーV,2638,7411,28,27,1238,264.7,274.5,5.53,134.7,2025-02,9,6,2025,8,b: MJV,0.69
8693,楽園大山店,2025-02-09,マイジャグラーV,2650,5239,17,13,-666,308.2,403.0,5.75,174.6,2025-02,9,6,2025,0,c: MJV,0.04
8694,楽園大山店,2025-02-09,マイジャグラーV,2651,5796,21,15,-428,276.0,386.4,5.96,161.0,2025-02,9,6,2025,1,c: MJV,0.04
8695,楽園大山店,2025-02-09,マイジャグラーV,2652,8010,37,28,1953,216.5,286.1,5.99,123.2,2025-02,9,6,2025,2,c: MJV,0.57
8696,楽園大山店,2025-02-09,マイジャグラーV,2653,8402,37,14,96,227.1,600.1,6.02,164.7,2025-02,9,6,2025,3,c: MJV,0.0
8697,楽園大山店,2025-02-09,マイジャグラーV,2655,2851,11,5,-95,259.2,570.2,5.69,178.2,2025-02,9,6,2025,5,c: MJV,0.0
8698,楽園大山店,2025-02-09,マイジャグラーV,2656,7360,35,17,1858,210.3,432.9,5.61,141.5,2025-02,9,6,2025,6,c: MJV,0.13
8699,楽園大山店,2025-02-09,マイジャグラーV,2657,8101,30,27,143,270.0,300.0,5.95,142.1,2025-02,9,6,2025,7,c: MJV,0.27
8700,楽園大山店,2025-02-09,マイジャグラーV,2658,5514,21,18,667,262.6,306.3,5.6,141.4,2025-02,9,6,2025,8,c: MJV,0.42
8701,楽園大山店,2025-02-09,マイジャグラーV,2660,6239,24,18,429,260.0,346.6,5.7,148.5,2025-02,9,6,2025,0,c: MJV,0.2
8702,楽園大山店,2025-02-09,マイジャグラーV,2661,9422,40,44,3286,235.6,214.1,5.64,112.2,2025-02,9,6,2025,1,c: MJV,0.99
8703,楽園大山店,2025-02-09,マイジャグラーV,2662,8407,34,32,858,247.3,262.7,6.14,127.4,2025-02,9,6,2025,2,c: MJV,0.54
8704,楽園大山店,2025-02-09,マイジャグラーV,2663,4492,14,12,-381,320.9,374.3,5.53,172.8,2025-02,9,6,2025,3,c: MJV,0.0
8705,楽園大山店,2025-02-09,マイジャグラーV,2665,4591,15,10,-762,306.1,459.1,5.82,183.6,2025-02,9,6,2025,5,c: MJV,0.0
8706,楽園大山店,2025-02-09,マイジャグラーV,2666,2294,6,5,-857,382.3,458.8,6.04,208.5,2025-02,9,6,2025,6,c: MJV,0.0
8707,楽園大山店,2025-02-09,マイジャグラーV,2667,8455,25,32,-809,338.2,264.2,5.85,148.3,2025-02,9,6,2025,7,c: MJV,0.39
8708,楽園大山店,2025-02-09,マイジャグラーV,2668,5010,13,19,-857,385.4,263.7,5.81,156.6,2025-02,9,6,2025,8,c: MJV,0.32
8709,楽園大山店,2025-02-09,ファンキージャグラー2,2670,7086,30,24,1381,236.2,295.2,5.76,131.2,2025-02,9,6,2025,0,f: FJ2,0.59
8710,楽園大山店,2025-02-09,ファンキージャグラー2,2671,7413,32,22,953,231.7,337.0,5.96,137.3,2025-02,9,6,2025,1,f: FJ2,0.16999999999999998
8711,楽園大山店,2025-02-09,ファンキージャグラー2,2672,3254,8,5,-1762,406.8,650.8,6.39,250.3,2025-02,9,6,2025,2,f: FJ2,0.0
8712,楽園大山店,2025-02-09,ファンキージャグラー2,2673,7420,32,27,1715,231.9,274.8,5.79,125.8,2025-02,9,6,2025,3,f: FJ2,0.72
8713,楽園大山店,2025-02-09,ファンキージャグラー2,2675,6308,27,18,381,233.6,350.4,6.19,140.2,2025-02,9,6,2025,5,f: FJ2,0.05
8714,楽園大山店,2025-02-09,ファンキージャグラー2,2676,6974,28,22,429,249.1,317.0,6.02,139.5,2025-02,9,6,2025,6,f: FJ2,0.16
8715,楽園大山店,2025-02-09,ゴーゴージャグラー3,2677,5858,31,26,3048,189.0,225.3,5.9,102.8,2025-02,9,6,2025,7,f: FJ2,0.8799999999999999
8716,楽園大山店,2025-02-09,ゴーゴージャグラー3,2678,6814,27,22,143,252.4,309.7,6.2,139.1,2025-02,9,6,2025,8,f: FJ2,0.08
8717,楽園大山店,2025-02-09,ゴーゴージャグラー3,2680,4054,10,14,-904,405.4,289.6,5.79,168.9,2025-02,9,6,2025,0,f: FJ2,0.0
8718,楽園大山店,2025-02-09,ゴーゴージャグラー3,2681,7269,39,30,3381,186.4,242.3,6.09,105.3,2025-02,9,6,2025,1,f: FJ2,0.76
8719,楽園大山店,2025-02-09,ゴーゴージャグラー3,2682,8265,35,39,3048,236.1,211.9,5.59,111.7,2025-02,9,6,2025,2,a: GJ3,0.98
8720,楽園大山店,2025-02-09,ゴーゴージャグラー3,2683,2442,13,3,286,187.8,814.0,6.39,152.6,2025-02,9,6,2025,3,a: GJ3,0.0
8721,楽園大山店,2025-02-09,ゴーゴージャグラー3,2685,6638,28,20,524,237.1,331.9,6.12,138.3,2025-02,9,6,2025,5,a: GJ3,0.09000000000000001
8722,楽園大山店,2025-02-09,ゴーゴージャグラー3,2686,7464,31,28,1191,240.8,266.6,6.0,126.5,2025-02,9,6,2025,6,a: GJ3,0.5
8723,楽園大山店,2025-02-09,ウルトラミラクルジャグラー,2687,3394,10,9,-714,339.4,377.1,0.0,178.6,2025-02,9,6,2025,7,a: GJ3,0.0
8724,楽園大山店,2025-02-09,ウルトラミラクルジャグラー,2688,5439,17,16,-666,319.9,339.9,0.0,164.8,2025-02,9,6,2025,8,a: GJ3,0.14
8725,楽園大山店,2025-02-09,ウルトラミラクルジャグラー,2700,2366,6,5,-904,394.3,473.2,0.0,215.1,2025-02,9,6,2025,0,a: GJ3,0.0
8726,楽園大山店,2025-02-09,ミスタージャグラー,2800,6126,17,23,-1095,360.4,266.3,0.0,153.2,2025-02,9,6,2025,0,i: MRJ,0.22999999999999998
8727,楽園大山店,2025-02-09,ミスタージャグラー,2801,4136,11,11,-1000,376.0,376.0,0.0,188.0,2025-02,9,6,2025,1,i: MRJ,0.0
8728,楽園大山店,2025-02-09,ミスタージャグラー,2802,1795,4,4,-666,448.8,448.8,0.0,224.4,2025-02,9,6,2025,2,i: MRJ,0.0
8729,楽園大山店,2025-02-09,ミスタージャグラー,2803,6634,27,26,1048,245.7,255.2,0.0,125.2,2025-02,9,6,2025,3,i: MRJ,0.62
8730,楽園大山店,2025-02-09,アイムジャグラーEX-TP,2805,8784,35,46,3096,251.0,191.0,5.79,108.4,2025-02,9,6,2025,5,e: I'm,1.0
8731,楽園大山店,2025-02-09,アイムジャグラーEX-TP,2806,1345,3,3,-333,448.3,448.3,5.31,224.2,2025-02,9,6,2025,6,e: I'm,0.0
8732,楽園大山店,2025-02-09,アイムジャグラーEX-TP,2807,4224,13,15,-333,324.9,281.6,5.98,150.9,2025-02,9,6,2025,7,e: I'm,0.0
8733,楽園大山店,2025-02-09,アイムジャグラーEX-TP,2808,2535,5,9,-904,507.0,281.7,5.98,181.1,2025-02,9,6,2025,8,e: I'm,0.0
8734,楽園大山店,2025-02-09,アイムジャグラーEX-TP,2810,7602,32,19,953,237.6,400.1,5.89,149.1,2025-02,9,6,2025,0,e: I'm,0.04
8735,楽園大山店,2025-02-09,アイムジャグラーEX-TP,2811,7319,29,26,1286,252.4,281.5,5.84,133.1,2025-02,9,6,2025,1,e: I'm,0.61
8736,楽園大山店,2025-02-09,アイムジャグラーEX-TP,2812,5298,17,13,-619,311.6,407.5,5.83,176.6,2025-02,9,6,2025,2,e: I'm,0.03
8737,楽園大山店,2025-02-09,マイジャグラーV,3001,6644,20,24,-476,332.2,276.8,5.74,151.0,2025-02,9,6,2025,1,d: MJV,0.35000000000000003
8738,楽園大山店,2025-02-09,マイジャグラーV,3002,9474,44,29,2334,215.3,326.7,5.82,129.8,2025-02,9,6,2025,2,d: MJV,0.42
8739,楽園大山店,2025-02-09,マイジャグラーV,3003,7046,22,19,-1428,320.3,370.8,6.04,171.9,2025-02,9,6,2025,3,d: MJV,0.02
8740,楽園大山店,2025-02-08,ハッピージャグラーVIII,2626,5391,18,15,-571,299.5,359.4,0.0,163.4,2025-02,8,5,2025,6,g: HJV3,0.07
8741,楽園大山店,2025-02-08,ハッピージャグラーVIII,2627,1203,4,1,-428,300.8,1203.0,0.0,240.6,2025-02,8,5,2025,7,g: HJV3,0.0
8742,楽園大山店,2025-02-08,ハッピージャグラーVIII,2628,5386,18,17,-285,299.2,316.8,0.0,153.9,2025-02,8,5,2025,8,g: HJV3,0.16
8743,楽園大山店,2025-02-08,マイジャグラーV,2630,7490,27,30,715,277.4,249.7,5.79,131.4,2025-02,8,5,2025,0,b: MJV,0.6799999999999999
8744,楽園大山店,2025-02-08,マイジャグラーV,2631,8045,26,27,-333,309.4,298.0,5.73,151.8,2025-02,8,5,2025,1,b: MJV,0.26
8745,楽園大山店,2025-02-08,マイジャグラーV,2632,5719,30,12,2143,190.6,476.6,5.52,136.2,2025-02,8,5,2025,2,b: MJV,0.19
8746,楽園大山店,2025-02-08,マイジャグラーV,2633,5638,22,15,96,256.3,375.9,5.88,152.4,2025-02,8,5,2025,3,b: MJV,0.09999999999999999
8747,楽園大山店,2025-02-08,マイジャグラーV,2635,7190,24,25,-238,299.6,287.6,5.85,146.7,2025-02,8,5,2025,5,b: MJV,0.31
8748,楽園大山店,2025-02-08,マイジャグラーV,2636,6247,35,15,2572,178.5,416.5,5.83,124.9,2025-02,8,5,2025,6,b: MJV,0.27
8749,楽園大山店,2025-02-08,マイジャグラーV,2637,8605,35,30,1381,245.9,286.8,5.77,132.4,2025-02,8,5,2025,7,b: MJV,0.54
8750,楽園大山店,2025-02-08,マイジャグラーV,2638,1364,2,3,-1000,682.0,454.7,6.47,272.8,2025-02,8,5,2025,8,b: MJV,0.0
8751,楽園大山店,2025-02-08,マイジャグラーV,2650,5084,18,14,-523,282.4,363.1,6.07,158.9,2025-02,8,5,2025,0,c: MJV,0.06
8752,楽園大山店,2025-02-08,マイジャグラーV,2651,4474,8,14,-1952,559.2,319.6,5.85,203.4,2025-02,8,5,2025,1,c: MJV,0.0
8753,楽園大山店,2025-02-08,マイジャグラーV,2652,4573,15,10,-619,304.9,457.3,5.71,182.9,2025-02,8,5,2025,2,c: MJV,0.0
8754,楽園大山店,2025-02-08,マイジャグラーV,2653,1026,5,0,-190,205.2,0.0,6.78,205.2,2025-02,8,5,2025,3,c: MJV,0.0
8755,楽園大山店,2025-02-08,マイジャグラーV,2655,6370,15,23,-1809,424.7,277.0,5.97,167.6,2025-02,8,5,2025,5,c: MJV,0.15000000000000002
8756,楽園大山店,2025-02-08,マイジャグラーV,2656,1970,5,2,-1142,394.0,985.0,6.42,281.4,2025-02,8,5,2025,6,c: MJV,0.0
