,hall_name,date,model_name,unit_no,game,BB,RB,medals,BB_rate,RB_rate,Grape_rate,Total_rate,month,day,weekday,year,unit_last,area,5_more
18855,EXA FIRST,2024-12-26,マイジャグラーV,1008,1863,2,4,-1335,931.5,465.8,5.84,310.5,2024-12,26,3,2024,8,a: ゴーゴージャグラー3,0.0
18856,EXA FIRST,2024-12-26,マイジャグラーV,1009,3575,7,10,-1771,510.7,357.5,6.08,210.3,2024-12,26,3,2024,9,a: ゴーゴージャグラー3,0.0
18857,EXA FIRST,2024-12-26,マイジャグラーV,1010,4069,8,12,-1394,508.6,339.1,5.51,203.4,2024-12,26,3,2024,0,a: ゴーゴージャグラー3,0.0
18858,EXA FIRST,2024-12-26,マイジャグラーV,1011,8530,29,31,291,294.1,275.2,5.63,142.2,2024-12,26,3,2024,1,b: ゴーゴージャグラー3,0.54
18859,EXA FIRST,2024-12-26,マイジャグラーV,1012,2599,4,6,-1524,649.8,433.2,5.83,259.9,2024-12,26,3,2024,2,b: ゴーゴージャグラー3,0.0
18860,EXA FIRST,2024-12-26,マイジャグラーV,1013,3205,11,9,-179,291.4,356.1,5.71,160.2,2024-12,26,3,2024,3,b: ゴーゴージャグラー3,0.0
18861,EXA FIRST,2024-12-26,マイジャグラーV,1014,4089,14,11,-432,292.1,371.7,5.86,163.6,2024-12,26,3,2024,4,b: ゴーゴージャグラー3,0.0
18862,EXA FIRST,2024-12-26,マイジャグラーV,1015,6507,26,19,288,250.3,342.5,5.9,144.6,2024-12,26,3,2024,5,b: ゴーゴージャグラー3,0.16
18863,EXA FIRST,2024-12-26,マイジャグラーV,1016,3108,10,7,-562,310.8,444.0,5.79,182.8,2024-12,26,3,2024,6,b: ゴーゴージャグラー3,0.0
18864,EXA FIRST,2024-12-26,マイジャグラーV,1017,5211,19,15,-238,274.3,347.4,5.91,153.3,2024-12,26,3,2024,7,b: ゴーゴージャグラー3,0.12
18865,EXA FIRST,2024-12-26,マイジャグラーV,1018,5911,25,15,618,236.4,394.1,5.72,147.8,2024-12,26,3,2024,8,b: ゴーゴージャグラー3,0.12
18866,EXA FIRST,2024-12-26,マイジャグラーV,1019,8039,36,27,1771,223.3,297.7,5.82,127.6,2024-12,26,3,2024,9,b: ゴーゴージャグラー3,0.54
18867,EXA FIRST,2024-12-26,マイジャグラーV,1020,3929,16,7,-332,245.6,561.3,6.07,170.8,2024-12,26,3,2024,0,b: ゴーゴージャグラー3,0.0
18868,EXA FIRST,2024-12-26,マイジャグラーV,1021,5243,19,6,-726,275.9,873.8,5.59,209.7,2024-12,26,3,2024,1,c: マイジャグラーV,0.0
18869,EXA FIRST,2024-12-26,マイジャグラーV,1022,3468,12,10,-156,289.0,346.8,5.72,157.6,2024-12,26,3,2024,2,c: マイジャグラーV,0.0
18870,EXA FIRST,2024-12-26,マイジャグラーV,1023,5425,19,15,-521,285.5,361.7,5.93,159.6,2024-12,26,3,2024,3,c: マイジャグラーV,0.08
18871,EXA FIRST,2024-12-26,マイジャグラーV,1024,4271,14,16,-121,305.1,266.9,5.81,142.4,2024-12,26,3,2024,4,c: マイジャグラーV,0.0
18872,EXA FIRST,2024-12-26,マイジャグラーV,1025,7397,26,29,782,284.5,255.1,5.56,134.5,2024-12,26,3,2024,5,c: マイジャグラーV,0.75
18873,EXA FIRST,2024-12-26,マイジャグラーV,1026,7191,38,25,2906,189.2,287.6,5.9,114.1,2024-12,26,3,2024,6,c: マイジャグラーV,0.72
18874,EXA FIRST,2024-12-26,マイジャグラーV,1027,2674,6,5,-1229,445.7,534.8,5.83,243.1,2024-12,26,3,2024,7,d: マイジャグラーV,0.0
18875,EXA FIRST,2024-12-26,マイジャグラーV,1028,8166,40,42,4012,204.2,194.4,5.81,99.6,2024-12,26,3,2024,8,d: マイジャグラーV,1.0
18876,EXA FIRST,2024-12-26,マイジャグラーV,1029,7664,45,28,4632,170.3,273.7,5.72,105.0,2024-12,26,3,2024,9,d: マイジャグラーV,0.93
18877,EXA FIRST,2024-12-26,マイジャグラーV,1030,7701,28,25,644,275.0,308.0,5.51,145.3,2024-12,26,3,2024,0,d: マイジャグラーV,0.43
18878,EXA FIRST,2024-12-26,マイジャグラーV,1031,5871,26,15,656,225.8,391.4,5.9,143.2,2024-12,26,3,2024,1,d: マイジャグラーV,0.11
18879,EXA FIRST,2024-12-26,マイジャグラーV,1032,3745,12,7,-935,312.1,535.0,5.92,197.1,2024-12,26,3,2024,2,d: マイジャグラーV,0.0
18880,EXA FIRST,2024-12-26,マイジャグラーV,1033,4861,17,12,-315,285.9,405.1,5.67,167.6,2024-12,26,3,2024,3,e: マイジャグラーV,0.0
18881,EXA FIRST,2024-12-26,マイジャグラーV,1034,5389,18,11,-1100,299.4,489.9,5.93,185.8,2024-12,26,3,2024,4,e: マイジャグラーV,0.01
18882,EXA FIRST,2024-12-26,マイジャグラーV,1035,3832,9,10,-1641,425.8,383.2,6.12,201.7,2024-12,26,3,2024,5,e: マイジャグラーV,0.0
18883,EXA FIRST,2024-12-26,マイジャグラーV,1036,7266,30,16,385,242.2,454.1,5.71,158.0,2024-12,26,3,2024,6,e: マイジャグラーV,0.03
18884,EXA FIRST,2024-12-26,マイジャグラーV,1037,2713,9,7,-209,301.4,387.6,5.59,169.6,2024-12,26,3,2024,7,e: マイジャグラーV,0.0
18885,EXA FIRST,2024-12-26,マイジャグラーV,1038,7475,36,38,3588,207.6,196.7,5.75,101.0,2024-12,26,3,2024,8,e: マイジャグラーV,1.0
18886,EXA FIRST,2024-12-26,マイジャグラーV,1039,4782,13,15,-759,367.8,318.8,5.56,170.8,2024-12,26,3,2024,9,e: マイジャグラーV,0.0
18887,EXA FIRST,2024-12-26,マイジャグラーV,1040,5421,19,12,-335,285.3,451.8,5.57,174.9,2024-12,26,3,2024,0,e: マイジャグラーV,0.04
18888,EXA FIRST,2024-12-26,マイジャグラーV,1041,2740,9,7,-521,304.4,391.4,6.03,171.2,2024-12,26,3,2024,1,e: マイジャグラーV,0.0
18889,EXA FIRST,2024-12-26,マイジャグラーV,1042,7631,40,18,2497,190.8,423.9,5.73,131.6,2024-12,26,3,2024,2,f: マイジャグラーV,0.19999999999999998
18890,EXA FIRST,2024-12-26,マイジャグラーV,1043,5292,21,14,115,252.0,378.0,5.85,151.2,2024-12,26,3,2024,3,f: マイジャグラーV,0.11
18891,EXA FIRST,2024-12-26,マイジャグラーV,1044,2559,4,5,-1618,639.8,511.8,5.91,284.3,2024-12,26,3,2024,4,f: マイジャグラーV,0.0
18892,EXA FIRST,2024-12-26,マイジャグラーV,1045,1898,4,3,-815,474.5,632.7,5.47,271.1,2024-12,26,3,2024,5,f: マイジャグラーV,0.0
18893,EXA FIRST,2024-12-26,マイジャグラーV,1046,6002,21,14,-747,285.8,428.7,5.87,171.5,2024-12,26,3,2024,6,f: マイジャグラーV,0.02
18894,EXA FIRST,2024-12-26,マイジャグラーV,1047,6317,26,14,500,243.0,451.2,5.59,157.9,2024-12,26,3,2024,7,f: マイジャグラーV,0.05
18895,EXA FIRST,2024-12-26,マイジャグラーV,1048,3454,10,5,-1300,345.4,690.8,5.97,230.3,2024-12,26,3,2024,8,f: マイジャグラーV,0.0
18896,EXA FIRST,2024-12-26,マイジャグラーV,1049,4417,18,15,450,245.4,294.5,5.93,133.8,2024-12,26,3,2024,9,f: マイジャグラーV,0.0
18897,EXA FIRST,2024-12-26,マイジャグラーV,1050,4698,13,13,-785,361.4,361.4,5.5,180.7,2024-12,26,3,2024,0,f: マイジャグラーV,0.0
18898,EXA FIRST,2024-12-26,ファンキージャグラー2,1051,5319,24,13,324,221.6,409.2,6.18,143.8,2024-12,26,3,2024,1,g: ファンキージャグラー2,0.04
18899,EXA FIRST,2024-12-26,ファンキージャグラー2,1052,1235,2,2,-885,617.5,617.5,6.21,308.8,2024-12,26,3,2024,2,g: ファンキージャグラー2,0.0
18900,EXA FIRST,2024-12-26,ファンキージャグラー2,1053,7882,24,28,-1441,328.4,281.5,6.17,151.6,2024-12,26,3,2024,3,g: ファンキージャグラー2,0.08
18901,EXA FIRST,2024-12-26,ファンキージャグラー2,1054,1981,9,2,126,220.1,990.5,5.61,180.1,2024-12,26,3,2024,4,g: ファンキージャグラー2,0.0
18902,EXA FIRST,2024-12-26,ファンキージャグラー2,1055,4368,13,11,-1076,336.0,397.1,5.94,182.0,2024-12,26,3,2024,5,g: ファンキージャグラー2,0.0
18903,EXA FIRST,2024-12-26,ファンキージャグラー2,1056,4147,13,7,-1124,319.0,592.4,5.87,207.4,2024-12,26,3,2024,6,h: ファンキージャグラー2,0.0
18904,EXA FIRST,2024-12-26,ファンキージャグラー2,1057,6425,31,23,1721,207.3,279.3,6.07,119.0,2024-12,26,3,2024,7,h: ファンキージャグラー2,0.45999999999999996
18905,EXA FIRST,2024-12-26,ファンキージャグラー2,1058,1683,4,4,-756,420.8,420.8,6.15,210.4,2024-12,26,3,2024,8,h: ファンキージャグラー2,0.0
18906,EXA FIRST,2024-12-26,ファンキージャグラー2,1059,4013,12,12,-679,334.4,334.4,5.81,167.2,2024-12,26,3,2024,9,h: ファンキージャグラー2,0.0
18907,EXA FIRST,2024-12-26,ファンキージャグラー2,1060,4839,17,5,-1312,284.6,967.8,5.99,220.0,2024-12,26,3,2024,0,h: ファンキージャグラー2,0.0
18908,EXA FIRST,2024-12-26,ミスタージャグラー,1061,3242,6,10,-1147,540.3,324.2,0.0,202.6,2024-12,26,3,2024,1,i: ファンキージャグラー2,0.0
18909,EXA FIRST,2024-12-26,ミスタージャグラー,1062,4735,19,18,521,249.2,263.1,0.0,128.0,2024-12,26,3,2024,2,i: ファンキージャグラー2,0.0
18910,EXA FIRST,2024-12-26,ミスタージャグラー,1063,3563,12,11,56,296.9,323.9,0.0,154.9,2024-12,26,3,2024,3,i: ファンキージャグラー2,0.0
18911,EXA FIRST,2024-12-26,ミスタージャグラー,1064,6962,26,25,335,267.8,278.5,0.0,136.5,2024-12,26,3,2024,4,i: ファンキージャグラー2,0.0
18912,EXA FIRST,2024-12-26,ミスタージャグラー,1065,5403,20,13,-126,270.2,415.6,0.0,163.7,2024-12,26,3,2024,5,j: ファンキージャグラー2,0.0
18913,EXA FIRST,2024-12-26,ミスタージャグラー,1066,8907,25,43,112,356.3,207.1,0.0,131.0,2024-12,26,3,2024,6,j: ファンキージャグラー2,0.0
18914,EXA FIRST,2024-12-26,ミスタージャグラー,1067,7157,29,23,1135,246.8,311.2,0.0,137.6,2024-12,26,3,2024,7,j: ファンキージャグラー2,0.0
18915,EXA FIRST,2024-12-26,マイジャグラーV,1069,6959,29,19,338,240.0,366.3,5.98,145.0,2024-12,26,3,2024,9,k: マイジャグラーV,0.09
18916,EXA FIRST,2024-12-26,マイジャグラーV,1070,694,2,1,-297,347.0,694.0,6.19,231.3,2024-12,26,3,2024,0,k: マイジャグラーV,0.0
18917,EXA FIRST,2024-12-26,マイジャグラーV,1071,7399,29,35,1615,255.1,211.4,5.81,115.6,2024-12,26,3,2024,1,k: マイジャグラーV,0.94
18918,EXA FIRST,2024-12-26,マイジャグラーV,1072,1962,3,2,-1300,654.0,981.0,5.63,392.4,2024-12,26,3,2024,2,k: マイジャグラーV,0.0
18919,EXA FIRST,2024-12-26,マイジャグラーV,1073,5851,20,19,-456,292.6,307.9,5.96,150.0,2024-12,26,3,2024,3,k: マイジャグラーV,0.19
18920,EXA FIRST,2024-12-26,マイジャグラーV,1074,2308,8,2,-621,288.5,1154.0,5.86,230.8,2024-12,26,3,2024,4,k: マイジャグラーV,0.0
18921,EXA FIRST,2024-12-26,マイジャグラーV,1075,2055,4,4,-1135,513.8,513.8,5.96,256.9,2024-12,26,3,2024,5,k: マイジャグラーV,0.0
18922,EXA FIRST,2024-12-26,マイジャグラーV,1076,5437,28,27,2991,194.2,201.4,5.75,98.9,2024-12,26,3,2024,6,k: マイジャグラーV,0.98
18923,EXA FIRST,2024-12-26,マイジャグラーV,1077,8905,37,42,3047,240.7,212.0,5.53,112.7,2024-12,26,3,2024,7,k: マイジャグラーV,0.99
18924,EXA FIRST,2024-12-26,マイジャグラーV,1078,837,1,2,-550,837.0,418.5,5.81,279.0,2024-12,26,3,2024,8,k: マイジャグラーV,0.0
18925,EXA FIRST,2024-12-26,マイジャグラーV,1079,4237,14,13,-415,302.6,325.9,5.86,156.9,2024-12,26,3,2024,9,k: マイジャグラーV,0.0
18926,EXA FIRST,2024-12-26,マイジャグラーV,1080,3091,6,9,-1465,515.2,343.4,6.01,206.1,2024-12,26,3,2024,0,k: マイジャグラーV,0.0
18927,EXA FIRST,2024-12-26,マイジャグラーV,1081,6632,35,17,1735,189.5,390.1,6.15,127.5,2024-12,26,3,2024,1,k: マイジャグラーV,0.16
18928,EXA FIRST,2024-12-26,マイジャグラーV,1082,4322,17,10,-344,254.2,432.2,6.13,160.1,2024-12,26,3,2024,2,k: マイジャグラーV,0.0
18929,EXA FIRST,2024-12-26,マイジャグラーV,1083,1513,3,4,-679,504.3,378.2,5.83,216.1,2024-12,26,3,2024,3,k: マイジャグラーV,0.0
18930,EXA FIRST,2024-12-26,マイジャグラーV,1084,7354,31,22,944,237.2,334.3,5.79,138.8,2024-12,26,3,2024,4,k: マイジャグラーV,0.27
18931,EXA FIRST,2024-12-26,マイジャグラーV,1085,5526,15,16,-1241,368.4,345.4,5.73,178.3,2024-12,26,3,2024,5,l: マイジャグラーV,0.06999999999999999
18932,EXA FIRST,2024-12-26,マイジャグラーV,1086,5603,26,23,2179,215.5,243.6,5.58,114.3,2024-12,26,3,2024,6,l: マイジャグラーV,0.9
18933,EXA FIRST,2024-12-26,マイジャグラーV,1087,7814,32,35,1738,244.2,223.3,5.87,116.6,2024-12,26,3,2024,7,l: マイジャグラーV,0.8999999999999999
18934,EXA FIRST,2024-12-26,マイジャグラーV,1088,7235,23,23,-959,314.6,314.6,5.92,157.3,2024-12,26,3,2024,8,l: マイジャグラーV,0.13
18935,EXA FIRST,2024-12-26,マイジャグラーV,1089,2099,6,5,-485,349.8,419.8,5.69,190.8,2024-12,26,3,2024,9,l: マイジャグラーV,0.0
18936,EXA FIRST,2024-12-26,マイジャグラーV,1090,5099,16,14,-832,318.7,364.2,5.83,170.0,2024-12,26,3,2024,0,l: マイジャグラーV,0.06999999999999999
18937,EXA FIRST,2024-12-26,マイジャグラーV,1091,2110,3,7,-1206,703.3,301.4,6.07,211.0,2024-12,26,3,2024,1,l: マイジャグラーV,0.0
18938,EXA FIRST,2024-12-26,マイジャグラーV,1092,8120,33,21,218,246.1,386.7,5.9,150.4,2024-12,26,3,2024,2,l: マイジャグラーV,0.05
18939,EXA FIRST,2024-12-26,マイジャグラーV,1093,9122,35,39,1747,260.6,233.9,5.66,123.3,2024-12,26,3,2024,3,m: マイジャグラーV,0.92
18940,EXA FIRST,2024-12-26,マイジャグラーV,1094,3749,11,11,-762,340.8,340.8,5.87,170.4,2024-12,26,3,2024,4,m: マイジャグラーV,0.0
18941,EXA FIRST,2024-12-26,マイジャグラーV,1095,1848,9,2,168,205.3,924.0,5.84,168.0,2024-12,26,3,2024,5,m: マイジャグラーV,0.0
18942,EXA FIRST,2024-12-26,マイジャグラーV,1096,2733,8,3,-856,341.6,911.0,5.6,248.5,2024-12,26,3,2024,6,m: マイジャグラーV,0.0
18943,EXA FIRST,2024-12-26,マイジャグラーV,1097,7911,32,28,900,247.2,282.5,5.9,131.8,2024-12,26,3,2024,7,m: マイジャグラーV,0.49
18944,EXA FIRST,2024-12-26,マイジャグラーV,1098,4183,15,9,-191,278.9,464.8,5.56,174.3,2024-12,26,3,2024,8,m: マイジャグラーV,0.0
18945,EXA FIRST,2024-12-26,マイジャグラーV,1099,7903,28,24,-526,282.2,329.3,5.96,152.0,2024-12,26,3,2024,9,m: マイジャグラーV,0.1
18946,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1100,2885,8,6,-1076,360.6,480.8,6.07,206.1,2024-12,26,3,2024,0,n: アイムジャグラーEX-TP,0.0
18947,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1101,5582,27,24,1950,206.7,232.6,5.99,109.5,2024-12,26,3,2024,1,n: アイムジャグラーEX-TP,0.77
18948,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1102,7051,36,28,3165,195.9,251.8,5.7,110.2,2024-12,26,3,2024,2,n: アイムジャグラーEX-TP,0.92
18949,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1103,1741,5,4,-679,348.2,435.2,6.36,193.4,2024-12,26,3,2024,3,n: アイムジャグラーEX-TP,0.0
18950,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1104,7323,36,28,2215,203.4,261.5,6.08,114.4,2024-12,26,3,2024,4,n: アイムジャグラーEX-TP,0.5800000000000001
18951,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1105,4080,12,18,-338,340.0,226.7,5.94,136.0,2024-12,26,3,2024,5,n: アイムジャグラーEX-TP,0.0
18952,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1106,4218,12,10,-1218,351.5,421.8,5.89,191.7,2024-12,26,3,2024,6,n: アイムジャグラーEX-TP,0.0
18953,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1107,6271,31,23,1394,202.3,272.7,6.43,116.1,2024-12,26,3,2024,7,o: ミスタージャグラー,0.19
18954,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1108,5444,19,9,-1488,286.5,604.9,6.21,194.4,2024-12,26,3,2024,8,o: ミスタージャグラー,0.0
18955,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1109,6772,29,18,429,233.5,376.2,5.97,144.1,2024-12,26,3,2024,9,o: ミスタージャグラー,0.08
18956,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1110,4898,16,17,-938,306.1,288.1,6.4,148.4,2024-12,26,3,2024,0,o: ミスタージャグラー,0.0
18957,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1111,3500,17,8,547,205.9,437.5,6.01,140.0,2024-12,26,3,2024,1,o: ミスタージャグラー,0.0
18958,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1112,8196,40,29,2550,204.9,282.6,5.88,118.8,2024-12,26,3,2024,2,o: ミスタージャグラー,0.7
18959,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1113,2515,9,5,-468,279.4,503.0,6.05,179.6,2024-12,26,3,2024,3,o: ミスタージャグラー,0.0
18960,EXA FIRST,2024-12-26,ウルトラミラクルジャグラー,1115,6095,27,14,700,225.7,435.4,0.0,148.7,2024-12,26,3,2024,5,p: ウルトラミラクルジャグラー,0.0
18961,EXA FIRST,2024-12-26,ウルトラミラクルジャグラー,1116,7598,42,26,3424,180.9,292.2,0.0,111.7,2024-12,26,3,2024,6,p: ウルトラミラクルジャグラー,0.0
18962,EXA FIRST,2024-12-26,ウルトラミラクルジャグラー,1117,3454,13,12,156,265.7,287.8,0.0,138.2,2024-12,26,3,2024,7,p: ウルトラミラクルジャグラー,0.0
18963,EXA FIRST,2024-12-26,ウルトラミラクルジャグラー,1118,8538,40,30,2391,213.4,284.6,0.0,122.0,2024-12,26,3,2024,8,p: ウルトラミラクルジャグラー,0.0
18964,EXA FIRST,2024-12-26,ウルトラミラクルジャグラー,1119,4211,17,14,615,247.7,300.8,0.0,135.8,2024-12,26,3,2024,9,p: ウルトラミラクルジャグラー,0.0
18965,EXA FIRST,2024-12-26,ウルトラミラクルジャグラー,1120,4631,17,14,-250,272.4,330.8,0.0,149.4,2024-12,26,3,2024,0,p: ウルトラミラクルジャグラー,0.0
18966,EXA FIRST,2024-12-26,ウルトラミラクルジャグラー,1121,4729,15,16,-509,315.3,295.6,0.0,152.5,2024-12,26,3,2024,1,p: ウルトラミラクルジャグラー,0.0
18967,EXA FIRST,2024-12-26,ウルトラミラクルジャグラー,1122,5580,26,18,1335,214.6,310.0,0.0,126.8,2024-12,26,3,2024,2,p: ウルトラミラクルジャグラー,0.0
18968,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1123,4881,22,11,465,221.9,443.7,5.9,147.9,2024-12,26,3,2024,3,q: アイムジャグラーEX-TP,0.0
18969,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1124,2379,6,8,-668,396.5,297.4,5.93,169.9,2024-12,26,3,2024,4,q: アイムジャグラーEX-TP,0.0
18970,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1125,6841,28,18,-41,244.3,380.1,6.07,148.7,2024-12,26,3,2024,5,q: アイムジャグラーEX-TP,0.04
18971,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1126,8988,32,41,265,280.9,219.2,6.17,123.1,2024-12,26,3,2024,6,q: アイムジャグラーEX-TP,0.61
18972,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1127,3079,11,7,-709,279.9,439.9,6.39,171.1,2024-12,26,3,2024,7,q: アイムジャグラーEX-TP,0.0
18973,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1128,1429,1,4,-1194,1429.0,357.2,6.23,285.8,2024-12,26,3,2024,8,q: アイムジャグラーEX-TP,0.0
18974,EXA FIRST,2024-12-26,ゴーゴージャグラー3,1129,5518,16,21,-1371,344.9,262.8,6.41,149.1,2024-12,26,3,2024,9,q: アイムジャグラーEX-TP,0.060000000000000005
18975,EXA FIRST,2024-12-26,アイムジャグラーEX-TP,1130,6683,32,24,2021,208.8,278.5,6.13,119.3,2024-12,26,3,2024,0,r: アイムジャグラーEX-TP,0.6
18976,EXA FIRST,2024-12-26,アイムジャグラーEX-TP,1131,3133,11,4,-662,284.8,783.2,6.0,208.9,2024-12,26,3,2024,1,r: アイムジャグラーEX-TP,0.0
18977,EXA FIRST,2024-12-26,アイムジャグラーEX-TP,1132,4318,26,13,2356,166.1,332.2,6.18,110.7,2024-12,26,3,2024,2,r: アイムジャグラーEX-TP,0.0
18978,EXA FIRST,2024-12-26,アイムジャグラーEX-TP,1133,3727,12,10,-674,310.6,372.7,6.14,169.4,2024-12,26,3,2024,3,r: アイムジャグラーEX-TP,0.0
18979,EXA FIRST,2024-12-26,アイムジャグラーEX-TP,1134,4107,17,7,68,241.6,586.7,5.87,171.1,2024-12,26,3,2024,4,r: アイムジャグラーEX-TP,0.0
18980,EXA FIRST,2024-12-26,アイムジャグラーEX-TP,1135,5211,21,13,668,248.1,400.8,5.61,153.3,2024-12,26,3,2024,5,r: アイムジャグラーEX-TP,0.21
18981,EXA FIRST,2024-12-26,アイムジャグラーEX-TP,1136,3525,13,7,-362,271.2,503.6,6.01,176.2,2024-12,26,3,2024,6,r: アイムジャグラーEX-TP,0.0
18982,EXA FIRST,2024-12-26,ジャグラーガールズ,1137,2630,12,6,109,219.2,438.3,0.0,146.1,2024-12,26,3,2024,7,s: ハッピージャグラーVIII,0.0
18983,EXA FIRST,2024-12-26,ジャグラーガールズ,1138,2876,12,7,38,239.7,410.9,0.0,151.4,2024-12,26,3,2024,8,s: ハッピージャグラーVIII,0.0
18984,EXA FIRST,2024-12-26,ジャグラーガールズ,1139,3693,12,11,-697,307.8,335.7,0.0,160.6,2024-12,26,3,2024,9,s: ハッピージャグラーVIII,0.0
18985,EXA FIRST,2024-12-26,ジャグラーガールズ,1140,2884,9,8,-709,320.4,360.5,0.0,169.6,2024-12,26,3,2024,0,s: ハッピージャグラーVIII,0.0
18986,EXA FIRST,2024-12-26,ジャグラーガールズ,1141,6447,34,23,2285,189.6,280.3,0.0,113.1,2024-12,26,3,2024,1,s: ハッピージャグラーVIII,0.0
18987,EXA FIRST,2024-12-26,ジャグラーガールズ,1142,2015,8,2,-209,251.9,1007.5,0.0,201.5,2024-12,26,3,2024,2,s: ハッピージャグラーVIII,0.0
18988,EXA FIRST,2024-12-26,ジャグラーガールズ,1143,4126,12,10,-685,343.8,412.6,0.0,187.5,2024-12,26,3,2024,3,s: ハッピージャグラーVIII,0.0
18989,EXA FIRST,2024-12-26,ジャグラーガールズ,1145,1631,5,3,-556,326.2,543.7,0.0,203.9,2024-12,26,3,2024,5,t: ジャグラーガールズ,0.0
18990,EXA FIRST,2024-12-26,ジャグラーガールズ,1146,6319,29,24,1735,217.9,263.3,0.0,119.2,2024-12,26,3,2024,6,t: ジャグラーガールズ,0.0
18991,EXA FIRST,2024-12-26,ジャグラーガールズ,1147,478,0,1,-591,0.0,478.0,0.0,478.0,2024-12,26,3,2024,7,t: ジャグラーガールズ,0.0
18992,EXA FIRST,2024-12-26,ジャグラーガールズ,1148,6364,27,21,1050,235.7,303.0,0.0,132.6,2024-12,26,3,2024,8,t: ジャグラーガールズ,0.0
18993,EXA FIRST,2024-12-26,ジャグラーガールズ,1149,936,2,4,-409,468.0,234.0,0.0,156.0,2024-12,26,3,2024,9,t: ジャグラーガールズ,0.0
18994,EXA FIRST,2024-12-26,ジャグラーガールズ,1150,5130,20,14,109,256.5,366.4,0.0,150.9,2024-12,26,3,2024,0,t: ジャグラーガールズ,0.0
